week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w013	Week 13	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	48	1	2696611	1196361	16808	4831
w013	Week 13	FI	Finland	Oatly		585888148224935	Facebook	2	1	549997	209999	5097	999
w013	Week 13	FI	Finland	European Parliament		178362315106	Facebook	23	1	463868	183750	6179	1387
w013	Week 13	FI	Finland	Mikko Kiesiläinen		993610757425045	Facebook	1	1	199999	100000	4999	1000
w013	Week 13	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	28	1	183489	68567	1227	22
w013	Week 13	FI	Finland	Veli Paasimaa eduskuntaan		2500363800014955	Facebook	4	1	125740	50000	1323	250
w013	Week 13	FI	Finland	Kulta Katriina		1680771958806411	Facebook	1	1	107691	53846	268	53
w013	Week 13	FI	Finland	Itämeriprojekti		1585362805066825	Facebook	1	1	99998	50000	499	100
w013	Week 13	FI	Finland	WWF Suomi		119054448115588	Facebook	1	1	99975	49988	498	99
w013	Week 13	FI	Finland	K-Supermarket		380462231997295	Facebook	6	1	97044	41363	1876	413
w013	Week 13	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	5	1	96960	21301	967	181
w013	Week 13	FI	Finland	Udo Bullmann		68936775929	Facebook	1	1	85667	42834	427	85
w013	Week 13	FI	Finland	Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	7	1	76616	15869	1020	276
w013	Week 13	FI	Finland	Vasemmistoliitto		60390955171	Facebook	55	1	67720	14380	1597	86
w013	Week 13	FI	Finland	Vihreät - De Gröna		33722070600	Facebook	6	1	63955	30405	316	58
w013	Week 13	FI	Finland	Plastic Free Picks		1235776649910885	Facebook	5	1	60495	11749	445	0
w013	Week 13	FI	Finland	Vihreämpi planeetta		292971488047613	Facebook	3	1	55992	10999	518	101
w013	Week 13	FI	Finland	Feministinen puolue		246435052396654	Facebook	2	1	50981	9996	597	99
w013	Week 13	FI	Finland	Amanda Pasanen		1590714481237792	Facebook	1	1	49999	10000	499	100
w013	Week 13	FI	Finland	Matti Niiranen eduskuntaan 2019		139646119495925	Facebook	1	1	49999	10000	999	500
w013	Week 13	FI	Finland	Sanni Grahn-Laasonen		1439885896252667	Facebook	1	1	49999	10000	499	100
w013	Week 13	FI	Finland	Ozan Yanar		730847103593100	Facebook	4	1	46665	16666	554	177
w013	Week 13	FI	Finland	Tiedekulma		433087293448371	Facebook	2	1	44443	8888	443	88
w013	Week 13	FI	Finland	Suomen luonnonsuojeluliitto		220884089007	Facebook	2	1	43331	11666	165	0
w013	Week 13	FI	Finland	Eero Lehti		148066211906308	Facebook	2	1	42981	16491	295	131
