gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	BE	Belgium	sp.a	sp.a	57253967150	Facebook	398	1	134531	54397	603	134
u	unknown	BE	Belgium	European Parliament		178362315106	Facebook	167	1	90959	38444	642	133
u	unknown	BE	Belgium	Sign for my Future		1345513882259768	Facebook	68	1	77991	34638	506	122
u	unknown	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	114	1	75252	31238	250	65
u	unknown	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	68247	31537	458	100
u	unknown	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	94	1	62447	29843	240	51
u	unknown	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	93	1	56206	24130	511	121
u	unknown	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	69	1	51753	21767	1088	247
u	unknown	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	38801	16809	376	95
u	unknown	BE	Belgium	Kialo		729627343834501	Facebook	368	1	37845	14506	295	67
u	unknown	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	142	1	33458	8303	215	18
u	unknown	BE	Belgium	Groen	Groen	84920854319	Facebook	175	1	32268	10891	174	22
u	unknown	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	77	1	31069	11962	115	23
u	unknown	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	265	1	30640	11384	225	40
u	unknown	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	85	1	24578	9689	67	3
u	unknown	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	97	1	23641	7474	155	30
u	unknown	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	23	1	22178	9313	144	35
