advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Caspar the Hat	Emily Doherty	261773154498428	Facebook	13_17	13-17	UK	United Kingdom	89	1	977619	272427	8900	0
Dungeon Defenders		107960282569653	Facebook	13_17	13-17	UK	United Kingdom	291	1	533526	213103	1933	166
Adolescent Clothing		172140676309487	Facebook	13_17	13-17	UK	United Kingdom	1	1	483644	193458	110	0
Ramblers Scotland	Ramblers Scotland	136198803072713	Facebook	13_17	13-17	UK	United Kingdom	8	1	211358	63495	534	0
Politictee Correct		292246704741314	Facebook	13_17	13-17	UK	United Kingdom	7	1	202819	100686	1179	394
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	13_17	13-17	UK	United Kingdom	63	1	201148	44120	1014	53
Northenden World	Northenden World Admin	1692130001038191	Facebook	13_17	13-17	UK	United Kingdom	105	1	165019	29563	5636	0
MASSIVE		287384192023866	Facebook	13_17	13-17	UK	United Kingdom	2	1	138058	53506	130	23
uger		635886813251293	Facebook	13_17	13-17	UK	United Kingdom	5	1	119487	29428	425	21
Plaid Cymru	Plaid Cymru	26416930992	Facebook	13_17	13-17	UK	United Kingdom	12	1	114448	36210	848	111
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	13_17	13-17	UK	United Kingdom	6	1	114131	55001	266	12
Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	13_17	13-17	UK	United Kingdom	29	1	110688	24651	622	0
W&SE4Corbyn for PM	W&SE4Corbyn Admin	187160521723234	Facebook	13_17	13-17	UK	United Kingdom	41	1	103706	19911	1014	0
James Buckley-Thorp	Tom Anthony James Buckley-Thorp	537321930057394	Facebook	13_17	13-17	UK	United Kingdom	6	1	99449	22370	488	0
Ill Blu		364975316870610	Facebook	13_17	13-17	UK	United Kingdom	8	1	95663	30067	207	0
paysafecard		146657005378119	Facebook	13_17	13-17	UK	United Kingdom	8	1	88991	39070	307	0
ABB Formula E		490941397612413	Facebook	13_17	13-17	UK	United Kingdom	1	1	76346	38173	220	44
Let's Ban Fossil Fuels	Daniel James Hurley	2097134363668795	Facebook	13_17	13-17	UK	United Kingdom	2	1	67999	13600	155	0
Key		1411407032496659	Facebook	13_17	13-17	UK	United Kingdom	2	1	67846	30369	91	32
London Gov	the Greater London Authority	713179875369048	Facebook	13_17	13-17	UK	United Kingdom	2	1	66306	33152	76	0
Scientists for EU	Scientists for EU	642444842524195	Facebook	13_17	13-17	UK	United Kingdom	8	1	62394	25972	214	35
Fight for Wildlife	Fight for Wildlife	892549610951043	Facebook	13_17	13-17	UK	United Kingdom	4	1	52114	12968	339	0
Earl The Kid	Federico Salviato	376327152557351	Facebook	13_17	13-17	UK	United Kingdom	2	1	50509	9902	227	0
NV Clothing London	Damian Burchill	395188161015056	Facebook	13_17	13-17	UK	United Kingdom	2	1	50145	9836	223	0
Wyke 6th Form College		104549136378154	Facebook	13_17	13-17	UK	United Kingdom	1	1	49999	10000	114	0
