advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	35_44	35-44	LU	Luxembourg	82	1	710491	291956	3425	568
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	35_44	35-44	LU	Luxembourg	102	1	614881	199430	3446	329
déi gréng	déi gréng	21710789873	Facebook	35_44	35-44	LU	Luxembourg	26	1	496181	212818	1833	462
Greenpeace Luxembourg		67370457805	Facebook	35_44	35-44	LU	Luxembourg	132	1	450850	118093	3226	91
Charles Goerens		441313569220539	Facebook	35_44	35-44	LU	Luxembourg	30	1	167419	42720	642	38
Dan Kersch		231839814316073	Facebook	35_44	35-44	LU	Luxembourg	34	1	126065	37228	624	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	35_44	35-44	LU	Luxembourg	22	1	109057	38523	321	9
déi Lénk	déi Lénk	120444648033670	Facebook	35_44	35-44	LU	Luxembourg	17	1	84366	24075	390	41
Piraten Lëtzebuerg		183148710560	Facebook	35_44	35-44	LU	Luxembourg	35	1	77728	23420	674	0
CSV	CSV	56016549775	Facebook	35_44	35-44	LU	Luxembourg	32	1	63535	16386	471	0
Kialo		729627343834501	Facebook	35_44	35-44	LU	Luxembourg	339	1	35589	15132	217	55
European Greens		141366725876424	Facebook	35_44	35-44	LU	Luxembourg	34	1	31588	11089	241	61
European Investment Bank		350888674962511	Facebook	35_44	35-44	LU	Luxembourg	1	1	29411	14705	146	29
Julia Elisabetta Pitterman		2235333396715580	Facebook	35_44	35-44	LU	Luxembourg	7	1	16484	3020	218	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	35_44	35-44	LU	Luxembourg	24	1	14941	3147	179	0
Chris Bernard		764820513891336	Facebook	35_44	35-44	LU	Luxembourg	21	1	14476	3501	293	0
Burelbach Immobilien		243135569564978	Facebook	35_44	35-44	LU	Luxembourg	1	1	14124	2824	27	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	35_44	35-44	LU	Luxembourg	21	1	13187	5668	31	6
déi Lénk Déifferdeng	Gary Diderich	134418416573300	Facebook	35_44	35-44	LU	Luxembourg	1	1	12820	2564	25	0
Unis pour les Droits Humains		1642871805813802	Facebook	35_44	35-44	LU	Luxembourg	17	1	11115	4348	14	0
Marc ANGEL		1404458223105541	Facebook	35_44	35-44	LU	Luxembourg	1	1	10722	2144	21	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	35_44	35-44	LU	Luxembourg	10	1	10720	3240	204	0
Klang der Solidarität		385076005313967	Facebook	35_44	35-44	LU	Luxembourg	19	1	10408	3901	31	3
Piraten Bezierk Osten		141480992729926	Facebook	35_44	35-44	LU	Luxembourg	1	1	9263	1852	92	18
LIFE		167060196653670	Facebook	35_44	35-44	LU	Luxembourg	44	1	9128	1845	46	0
