advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d127	2019-05-07	SI	Slovenia	3	1	224999	100000	749	375
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	d127	2019-05-07	SI	Slovenia	86	1	119085	38798	778	65
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	d127	2019-05-07	SI	Slovenia	18	1	72419	25705	183	31
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	d127	2019-05-07	SI	Slovenia	21	1	26877	5376	282	10
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	d127	2019-05-07	SI	Slovenia	3	1	25499	5000	98	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	d127	2019-05-07	SI	Slovenia	10	1	19913	6666	330	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	d127	2019-05-07	SI	Slovenia	3	1	13457	2666	38	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	d127	2019-05-07	SI	Slovenia	58	1	10560	1433	587	0
Neva Grašič		2235496013147745	Facebook	d127	2019-05-07	SI	Slovenia	1	1	8333	1666	16	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	d127	2019-05-07	SI	Slovenia	1	1	4999	1000	49	10
VoteWatch Europe		355087424564148	Facebook	d127	2019-05-07	SI	Slovenia	7	1	912	411	2	0
Portal-os.si		1850048418647841	Facebook	d127	2019-05-07	SI	Slovenia	1	1	499	0	49	0
Guardian Weekly		64525551258	Facebook	d127	2019-05-07	SI	Slovenia	4	1	140	27	0	0
VerlagDashofer		100333292570	Facebook	d127	2019-05-07	SI	Slovenia	2	1	139	23	4	0
MCT- Master Change Training		1949733608605229	Facebook	d127	2019-05-07	SI	Slovenia	1	1	124	0	11	0
Talking Europe		316028505828375	Facebook	d127	2019-05-07	SI	Slovenia	2	1	120	50	0	0
Bologna Business School		32776988074	Facebook	d127	2019-05-07	SI	Slovenia	3	1	61	13	0	0
Basmah		137973986840264	Facebook	d127	2019-05-07	SI	Slovenia	20	1	57	12	0	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	d127	2019-05-07	SI	Slovenia	3	1	50	18	0	0
Valter Flego	Valter Flego	441675022557503	Facebook	d127	2019-05-07	SI	Slovenia	4	1	34	14	0	0
Climate-KIC		403370709744295	Facebook	d127	2019-05-07	SI	Slovenia	1	1	32	16	0	0
pametno.org	pametno.org	144815235686385	Facebook	d127	2019-05-07	SI	Slovenia	10	1	20	8	0	0
Tuunes		992176580926495	Facebook	d127	2019-05-07	SI	Slovenia	3	1	19	8	0	0
Chug Bottles		1781974005205686	Facebook	d127	2019-05-07	SI	Slovenia	1	1	18	9	0	0
SV4IE		2246467545588430	Facebook	d127	2019-05-07	SI	Slovenia	1	1	15	7	0	0
