advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Médecins du Monde France		265420476920	Facebook	5k_10k	5k - 10k	FR	France	74	1	737532	368803	7702	99
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	5k_10k	5k - 10k	FR	France	36	1	359922	179979	3563	0
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	5k_10k	5k - 10k	FR	France	22	1	219964	109993	2177	0
2 Min Ecologie		433170297221149	Facebook	5k_10k	5k - 10k	FR	France	14	1	139619	69816	1382	0
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	5k_10k	5k - 10k	FR	France	14	1	139382	69698	1780	99
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	5k_10k	5k - 10k	FR	France	12	1	119971	59991	1187	0
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	5k_10k	5k - 10k	FR	France	10	1	99987	49998	989	0
1devis.io		1632519900186330	Facebook	5k_10k	5k - 10k	FR	France	7	1	69987	34997	692	0
Greenpeace France		39435457457	Facebook	5k_10k	5k - 10k	FR	France	7	1	69981	34994	692	0
Saine Abondance		2106701562887023	Facebook	5k_10k	5k - 10k	FR	France	7	1	69897	34952	692	0
Enlysée		236570007032383	Facebook	5k_10k	5k - 10k	FR	France	6	1	59983	29994	593	0
Hello Watt		124941754590121	Facebook	5k_10k	5k - 10k	FR	France	6	1	59973	29989	593	0
Matthieu Chamussy		531097396924288	Facebook	5k_10k	5k - 10k	FR	France	5	1	49995	25000	495	0
Pour l'Éco		1684441541609223	Facebook	5k_10k	5k - 10k	FR	France	5	1	49992	24998	494	0
Plan International France		100707905881	Facebook	5k_10k	5k - 10k	FR	France	5	1	49986	24995	494	0
Mon Homéo Mon Choix		1643185362449069	Facebook	5k_10k	5k - 10k	FR	France	5	1	49985	24995	494	0
France Soleil		1928798227141536	Facebook	5k_10k	5k - 10k	FR	France	5	1	49984	24994	494	0
350.org		12185972707	Facebook	5k_10k	5k - 10k	FR	France	6	1	43545	21775	383	0
Make.org	Make.org	122037308191612	Facebook	5k_10k	5k - 10k	FR	France	5	1	42185	21094	417	0
Unispourleclimat-Paris		295379977773139	Facebook	5k_10k	5k - 10k	FR	France	4	1	39996	20000	396	0
Mon Energie Verte		252140872017180	Facebook	5k_10k	5k - 10k	FR	France	4	1	39996	20000	1196	200
Parraine une ferme - sauvons les fermes bio		2093291034318675	Facebook	5k_10k	5k - 10k	FR	France	4	1	39996	20000	395	0
EcoTree	EcoTree	386108291584856	Facebook	5k_10k	5k - 10k	FR	France	4	1	39994	19999	395	0
UNICEF France		173159234432	Facebook	5k_10k	5k - 10k	FR	France	4	1	39991	19997	395	0
Nekisi		2210586769194254	Facebook	5k_10k	5k - 10k	FR	France	4	1	39991	19997	395	0
