advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	IE	Ireland	28	1	9446237	4284082	62495	13024
European Parliament		178362315106	Facebook	IE	Ireland	82	1	7353553	3234833	48048	9047
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	IE	Ireland	149	1	5912191	1850542	30109	4397
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	IE	Ireland	3	1	2199998	1100000	10497	2100
Fianna Fáil	Fianna Fáil	222629035132	Facebook	IE	Ireland	32	1	1090962	319997	3567	99
Kialo		729627343834501	Facebook	IE	Ireland	343	1	1049689	452007	6056	1649
European Greens		141366725876424	Facebook	IE	Ireland	7	1	935081	467542	8489	2612
Sean Kelly MEP		340786422717552	Facebook	IE	Ireland	63	1	800937	243999	7437	300
Fine Gael		264172043210	Facebook	IE	Ireland	3	1	709996	304999	2096	999
Labour Party		164027949687	Facebook	IE	Ireland	6	1	699993	349999	2993	599
Matt Carthy	Carthy Matt	580216935345125	Facebook	IE	Ireland	18	1	659982	177000	2982	300
Guy Verhofstadt		99985820015	Facebook	IE	Ireland	2	1	504047	192309	1006	457
Department of Foreign Affairs and Trade		449282445418073	Facebook	IE	Ireland	1	1	499999	200000	4999	1000
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	IE	Ireland	20	1	418692	94856	2377	100
Pro Life Campaign Ireland		224615650378	Facebook	IE	Ireland	3	1	349997	160000	1496	299
Cllr. Éilis Ryan for Europe		787376334669425	Facebook	IE	Ireland	15	1	346985	102000	1885	100
Paddy Power		108803784913	Facebook	IE	Ireland	4	1	330817	136840	3081	616
Students for Life Ireland		252011928285955	Facebook	IE	Ireland	7	1	300993	60000	2292	399
merrionstreet.ie		116635611711738	Facebook	IE	Ireland	2	1	299997	149999	997	199
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	IE	Ireland	9	1	270990	56999	1290	99
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	IE	Ireland	6	1	268786	89409	1787	298
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	IE	Ireland	4	1	259902	114952	1195	199
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	IE	Ireland	7	1	224992	50999	692	0
Alex Salmond	Slainte Media	136191876445102	Facebook	IE	Ireland	3	1	193263	68653	328	0
EPP - European People's Party		48034275355	Facebook	IE	Ireland	12	1	186377	81514	1340	334
