day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d128	2019-05-08	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	523	1	1188759	372871	10827	1297
d128	2019-05-08	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1113	1	542371	124706	10480	362
d128	2019-05-08	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	46	1	503264	177382	4968	951
d128	2019-05-08	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	22	1	490977	112999	3777	399
d128	2019-05-08	AT	Austria	Stadt Wien	Stadt Wien	110971788921077	Facebook	50	1	463421	162714	2264	357
d128	2019-05-08	AT	Austria	Harald Vilimsky		547597092025909	Facebook	6	1	280123	132500	2227	433
d128	2019-05-08	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	23	1	230737	83850	1416	440
d128	2019-05-08	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	27	1	223784	80423	1414	264
d128	2019-05-08	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	499	1	191540	49796	2771	33
d128	2019-05-08	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	302	1	178039	37300	6377	91
d128	2019-05-08	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	8	1	166996	43333	1530	300
d128	2019-05-08	AT	Austria	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	3	1	150997	60199	617	99
d128	2019-05-08	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	34	1	144773	60088	538	197
d128	2019-05-08	AT	Austria	Sebastian Bohrn Mena	Sebastian Bohrn Mena	1583324305255890	Facebook	6	1	108162	51199	432	0
d128	2019-05-08	AT	Austria	Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	95331	40866	424	103
d128	2019-05-08	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	6	1	76189	33559	1497	419
d128	2019-05-08	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	4	1	53332	11666	132	0
d128	2019-05-08	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	29	1	51753	14495	266	0
d128	2019-05-08	AT	Austria	Gernot Blümel	Neue Volkspartei Wien	1644414509160673	Facebook	1	1	49999	25000	249	50
d128	2019-05-08	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	7	1	48999	15800	229	72
d128	2019-05-08	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	46	1	45904	12686	810	22
d128	2019-05-08	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	10	1	44710	12471	284	59
d128	2019-05-08	AT	Austria	Grüne Jugend - Grünalternative Jugend	Grüne Jugend - Grünalternative Jugend	533665483708070	Facebook	12	1	44164	15999	222	0
