day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d109	2019-04-19	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	11	1	524989	171000	3089	500
d109	2019-04-19	AT	Austria	Johann Gudenus		104145976305577	Facebook	6	1	210590	105111	612	99
d109	2019-04-19	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	31	1	197471	79772	973	193
d109	2019-04-19	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	201	1	167053	58073	1313	179
d109	2019-04-19	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	34	1	144773	60088	538	197
d109	2019-04-19	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	363	1	119462	32839	1407	28
d109	2019-04-19	AT	Austria	Harald Vilimsky		547597092025909	Facebook	25	1	107220	34485	883	202
d109	2019-04-19	AT	Austria	FPÖ	FPÖ	169051073236170	Facebook	1	1	99998	49999	998	499
d109	2019-04-19	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	125	1	89441	19551	1111	71
d109	2019-04-19	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	6	1	83405	32934	734	145
d109	2019-04-19	AT	Austria	Holzkern		550085078491459	Facebook	5	1	65614	25223	585	234
d109	2019-04-19	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	281	1	64106	17872	1382	54
d109	2019-04-19	AT	Austria	SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	5	1	62176	12235	721	120
d109	2019-04-19	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	27	1	47412	11116	431	49
d109	2019-04-19	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	2	1	41665	8333	82	0
d109	2019-04-19	AT	Austria	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	2	1	37499	15000	249	50
d109	2019-04-19	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	15	1	31441	7664	127	1
d109	2019-04-19	AT	Austria	Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	7	1	24034	10800	183	72
d109	2019-04-19	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	4	1	22999	9285	170	28
d109	2019-04-19	AT	Austria	Werner Kogler	Die Grünen	133612666671985	Facebook	2	1	19642	3928	196	39
d109	2019-04-19	AT	Austria	Markus Hein	FPÖ Linz	624525897689879	Facebook	15	1	18928	3838	216	33
d109	2019-04-19	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	2	1	16999	6833	19	3
d109	2019-04-19	AT	Austria	Heumilch		184745071568863	Facebook	1	1	14705	5882	29	14
d109	2019-04-19	AT	Austria	Zalando		451619258340545	Facebook	1	1	14285	7142	71	35
d109	2019-04-19	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	12	1	14145	5433	84	10
