advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SP	SP	128393027527	Facebook	0_50	0 - 50	NL	Netherlands	117	1	740568	202367	11546	0
GroenLinks	GroenLinks	175740570505	Facebook	0_50	0 - 50	NL	Netherlands	47	1	543947	122834	4628	0
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	0_50	0 - 50	NL	Netherlands	27	1	531313	119626	2664	0
D66	D66	52985377549	Facebook	0_50	0 - 50	NL	Netherlands	24	1	498415	122614	2368	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	0_50	0 - 50	NL	Netherlands	64	1	483426	132586	6316	0
Prove Them Wrong	Prove Them Wrong	435711596958375	Facebook	0_50	0 - 50	NL	Netherlands	20	1	425651	123614	1973	0
Stichting Vluchteling		120034538112114	Facebook	0_50	0 - 50	NL	Netherlands	47	1	412662	128597	4638	0
ActionAid Nederland		170725579702314	Facebook	0_50	0 - 50	NL	Netherlands	30	1	356855	78754	2960	0
Dungeon Defenders		107960282569653	Facebook	0_50	0 - 50	NL	Netherlands	224	1	355471	131133	1324	0
VVD		121264564551002	Facebook	0_50	0 - 50	NL	Netherlands	26	1	345893	79750	2565	0
European Parliament		178362315106	Facebook	0_50	0 - 50	NL	Netherlands	40	1	344912	94709	3750	0
Lilian Marijnissen	SP	844559615710915	Facebook	0_50	0 - 50	NL	Netherlands	26	1	341906	94704	2565	0
Henk Jan Ormel	CDA	823537391322678	Facebook	0_50	0 - 50	NL	Netherlands	9	1	328904	101652	887	0
asr		512252945544565	Facebook	0_50	0 - 50	NL	Netherlands	14	1	327961	67788	1381	0
Stichting De Noordzee		128160633899802	Facebook	0_50	0 - 50	NL	Netherlands	29	1	297038	103675	2862	0
Blendle		181375052003138	Facebook	0_50	0 - 50	NL	Netherlands	60	1	274084	67788	5921	0
Europees Parlement Nederland		270788920480	Facebook	0_50	0 - 50	NL	Netherlands	15	1	267151	67788	1480	0
Dansk.nl		39128216655	Facebook	0_50	0 - 50	NL	Netherlands	9	1	266146	55823	888	0
