advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rm3	Last 3 months	PL	Poland	62	1	13989811	6131440	44226	11083
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	rm3	Last 3 months	PL	Poland	180	1	5427690	1638451	15346	2975
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rm3	Last 3 months	PL	Poland	23	1	5140143	2399751	23288	5462
European Parliament	European Parliament	178362315106	Facebook	rm3	Last 3 months	PL	Poland	16	1	4896415	2094033	25795	6280
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rm3	Last 3 months	PL	Poland	70	1	4715752	1641958	15817	4719
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	rm3	Last 3 months	PL	Poland	50	1	4356408	1718832	16327	4473
European Commission	European Commission	107898832590939	Facebook	rm3	Last 3 months	PL	Poland	33	1	3367048	1576629	17250	3392
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	rm3	Last 3 months	PL	Poland	28	1	3362248	1350930	14590	3858
European Greens	European Greens	141366725876424	Facebook	rm3	Last 3 months	PL	Poland	6	1	3238614	1515251	16891	3679
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	rm3	Last 3 months	PL	Poland	64	1	2613984	866235	10937	2371
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	rm3	Last 3 months	PL	Poland	29	1	2271970	958999	7158	1861
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	rm3	Last 3 months	PL	Poland	41	1	2267958	828000	8784	2698
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	rm3	Last 3 months	PL	Poland	80	1	2182595	695242	4861	766
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rm3	Last 3 months	PL	Poland	32	1	2130690	919613	4547	976
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	rm3	Last 3 months	PL	Poland	49	1	1746950	546999	4804	1186
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	rm3	Last 3 months	PL	Poland	22	1	1744902	697565	6202	1278
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	rm3	Last 3 months	PL	Poland	18	1	1644982	571000	3252	604
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	rm3	Last 3 months	PL	Poland	32	1	1610967	384999	3249	628
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	rm3	Last 3 months	PL	Poland	29	1	1546003	533561	4452	906
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	rm3	Last 3 months	PL	Poland	30	1	1456970	575000	5087	1070
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	rm3	Last 3 months	PL	Poland	5	1	1449779	609892	2790	628
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	rm3	Last 3 months	PL	Poland	18	1	1219172	451706	4878	1023
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	rm3	Last 3 months	PL	Poland	19	1	1204844	445553	3086	557
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	rm3	Last 3 months	PL	Poland	21	1	1179942	394992	5648	1326
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	rm3	Last 3 months	PL	Poland	25	1	1161806	396966	5344	1535
