advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	rd5	Last 5 days	115	1	18887331	8491952	112282	28095
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd5	Last 5 days	129	1	17406018	7524823	30150	6773
FDP	FDP	21289227249	Facebook	rd5	Last 5 days	1379	1	12905860	3899325	132176	6290
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd5	Last 5 days	374	1	12473550	5215502	58596	10962
România în primul rând	Future Innovation	770704223323599	Facebook	rd5	Last 5 days	43	1	10042091	4427190	8842	2387
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd5	Last 5 days	115	1	9139758	3819126	31019	7905
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd5	Last 5 days	401	1	8736909	2760175	66191	9716
sp.a	sp.a	57253967150	Facebook	rd5	Last 5 days	214	1	8196076	2921512	38093	6373
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd5	Last 5 days	72	1	8128520	3332142	43591	10428
Partito Democratico		77034286895	Facebook	rd5	Last 5 days	128	1	8072499	3487818	28811	5152
SPÖ	SPÖ	77393060080	Facebook	rd5	Last 5 days	559	1	7387105	2464552	61680	9533
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd5	Last 5 days	46	1	6894628	2883666	8728	1233
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd5	Last 5 days	759	1	6084431	1905120	86749	11414
COALICION CANARIA		AR489541609348661248	Google	rd5	Last 5 days	866	1	5858333	35000	27716	0
Make.org	Make.org	122037308191612	Facebook	rd5	Last 5 days	26	1	5752425	2522068	30328	6980
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd5	Last 5 days	30	1	5744527	2582631	10930	4652
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd5	Last 5 days	63	1	5486439	2492833	17937	5726
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd5	Last 5 days	37	1	5209782	2328432	3809	954
Open Vld	Open Vld	53668151866	Facebook	rd5	Last 5 days	180	1	5004701	2054750	28286	6701
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd5	Last 5 days	137	1	4919053	1585500	14953	1313
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rd5	Last 5 days	62	1	4830277	1989833	44993	11906
Fidesz	Fidesz	9844779306	Facebook	rd5	Last 5 days	30	1	4551974	2120000	14705	7151
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd5	Last 5 days	26	1	4463382	1985809	7283	1901
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd5	Last 5 days	101	1	4446069	1744761	7906	2715
mmb media agentur d.o.o.		AR524572049809604608	Google	rd5	Last 5 days	384	1	4385000	193333	13224	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd5	Last 5 days	44	1	4325008	1898764	7666	1995
Centerpartiet	Centerpartiet	12690894340	Facebook	rd5	Last 5 days	203	1	3950506	1368445	45764	11372
Mediabrands Digital OÜ		AR530356305605427200	Google	rd5	Last 5 days	336	1	3921476	306190	5828	0
DIE LINKE	DIE LINKE	47694585682	Facebook	rd5	Last 5 days	205	1	3877937	1340895	18457	1382
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd5	Last 5 days	31	1	3774486	1723728	27247	7715
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd5	Last 5 days	179	1	3703003	1505474	42126	8113
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd5	Last 5 days	9	1	3702968	1615773	11078	3417
Kyriakos Mitsotakis		34848567724	Facebook	rd5	Last 5 days	32	1	3676637	1480666	6870	1266
MSZP	MSZP	115388925185513	Facebook	rd5	Last 5 days	45	1	3656958	1508999	5773	2319
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rd5	Last 5 days	1390	1	3656104	88850	14282	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd5	Last 5 days	14	1	3597045	1673529	22722	8447
