advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	50k_100k	50k - 100k	HR	Croatia	13	1	1299987	650000	6487	1300
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	50k_100k	50k - 100k	HR	Croatia	11	1	1099989	550000	3489	600
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	50k_100k	50k - 100k	HR	Croatia	7	1	699992	349999	1492	199
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	50k_100k	50k - 100k	HR	Croatia	5	1	499995	250000	2095	400
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	50k_100k	50k - 100k	HR	Croatia	4	1	399996	200000	1776	356
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	50k_100k	50k - 100k	HR	Croatia	3	1	299997	150000	297	0
Model European Union Zagreb - MEUZ	Divea Studio	521874817895935	Facebook	50k_100k	50k - 100k	HR	Croatia	3	1	299997	150000	297	0
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	99999	888	178
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	99999	997	199
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	100000	598	100
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199997	99999	597	99
European Greens	European Greens	141366725876424	Facebook	50k_100k	50k - 100k	HR	Croatia	2	1	199996	99999	997	199
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	49999	99	0
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	499	100
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	498	99
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	99	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	99	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	99	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	99	0
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99999	50000	499	100
European Parliament	European Parliament	178362315106	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	98	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	498	99
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99998	49999	98	0
Đanino Sučić	Pametno	1778906682211240	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99973	49987	498	99
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	50k_100k	50k - 100k	HR	Croatia	1	1	99857	49929	443	88
