advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	1k_5k	1k - 5k	PL	Poland	23	1	5395726	2433105	14998	4394
European Commission	European Commission	107898832590939	Facebook	1k_5k	1k - 5k	PL	Poland	5	1	2668918	1284520	15838	3168
European Parliament	European Parliament	178362315106	Facebook	1k_5k	1k - 5k	PL	Poland	6	1	2569029	1133112	20411	4083
European Greens	European Greens	141366725876424	Facebook	1k_5k	1k - 5k	PL	Poland	4	1	2538747	1215316	15393	3079
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	1k_5k	1k - 5k	PL	Poland	9	1	2162742	1042307	6772	2051
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	1k_5k	1k - 5k	PL	Poland	7	1	1585717	653841	6922	2779
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	1k_5k	1k - 5k	PL	Poland	10	1	1417753	594459	6413	1980
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	1k_5k	1k - 5k	PL	Poland	9	1	1237007	529877	5939	1883
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	1k_5k	1k - 5k	PL	Poland	1	1	499998	200000	2326	1163
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	1k_5k	1k - 5k	PL	Poland	6	1	468734	171852	2727	545
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	1k_5k	1k - 5k	PL	Poland	4	1	468609	195260	1817	363
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	430090	215045	908	181
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	391051	156420	909	181
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	391051	156420	909	181
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	1k_5k	1k - 5k	PL	Poland	4	1	390783	175854	1817	363
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	390627	156251	908	181
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	1k_5k	1k - 5k	PL	Poland	4	1	351945	156420	1819	363
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	312840	136868	1364	272
KlimatAlert	Wojciech Makowski	342956762998558	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	312626	136782	1363	272
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	273735	117315	909	181
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	273735	117315	1364	272
Marcin Anaszewicz	KW Wiosna Roberta Biedronia	636359833430128	Facebook	1k_5k	1k - 5k	PL	Poland	1	1	195525	78210	454	90
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	195525	97763	1364	272
Robert Jarosław Iwaszkiewicz	Marcin Piotr Dudek	1492626540957540	Facebook	1k_5k	1k - 5k	PL	Poland	1	1	195525	78210	454	90
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	1k_5k	1k - 5k	PL	Poland	1	1	195254	78101	454	90
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	1k_5k	1k - 5k	PL	Poland	1	1	195251	78100	454	90
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	156419	78210	1364	272
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	156299	78150	908	181
Grzegorz Tobiszowski	KW Prawo i Sprawiedliwość	146655395680362	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	117314	58657	909	181
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	117314	58657	909	181
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	117314	58657	909	181
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	117314	58657	909	181
Krzysztof Gawkowski	KW Wiosna Roberta Biedronia	268366156599556	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	117314	58657	1364	272
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	117246	58623	909	181
Jakub Kulesza #NowePokolenie	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1494905190821954	Facebook	1k_5k	1k - 5k	PL	Poland	2	1	97762	43015	909	181
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	1k_5k	1k - 5k	PL	Poland	4	1	97761	31284	1819	363
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	1k_5k	1k - 5k	PL	Poland	3	1	97761	43015	1364	272
