advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	15	1	184566	43932	900	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	4	1	74833	20942	394	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	5	1	43735	8756	87	0
Filippo Castaldini	Filippo Castaldini	1826573307577564	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	4999	1000	99	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	2	1	1998	0	198	0
Achille Variati	Achille Variati	478212418874107	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	3	1	817	163	1	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	650	325	0	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	6	1	269	73	2	0
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	269	53	0	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	244	48	0	0
Paolo Borchia	Paolo Borchia	577383699442272	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	237	47	0	0
Elena Mazzoni - Candidata Parlamento Europeo Circoscrizione Nord-Est	Elena Mazzoni 	2030992680362076	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	2	1	190	38	3	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	169	84	0	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	8	1	92	13	3	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	5	1	78	33	0	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	2	1	77	28	1	0
European Commission	European Commission	107898832590939	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	3	1	56	22	0	0
Matias Eduardo DIAZ Crescitelli	Matias Eduardo Diaz Crescitelli	166286387478761	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	4	1	30	3	1	0
Daniela Poggio	ROCK communications	441486766660124	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	3	1	28	5	0	0
Avaaz	Avaaz	8340223883	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	27	13	0	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	5	1	13	2	0	0
Deputati PD	Deputati PD	104652392900508	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	4	1	12	2	0	0
Alessandra Basso al Parlamento Europeo	Alessandra Basso	613417015791230	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	3	1	11	0	1	0
Claudio Fochi consigliere M5S	Claudio Fochi	509365529239515	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	10	0	1	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	trentino_alto_adige	Trentino-Alto Adige	IT	Italy	1	1	9	4	0	0
