advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f	female	LV	Latvia	25	1	1621385	666975	9318	1900
Valdis Dombrovskis		984665731564266	Facebook	f	female	LV	Latvia	102	1	1028414	223753	6208	0
Roberts Zīle		508959865842254	Facebook	f	female	LV	Latvia	17	1	745536	308682	2215	343
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	f	female	LV	Latvia	26	1	407769	139568	2863	306
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	f	female	LV	Latvia	9	1	337051	106395	1151	138
Ijabs Ivars		345347539390006	Facebook	f	female	LV	Latvia	6	1	289138	126565	852	146
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	f	female	LV	Latvia	16	1	275835	70964	1336	120
Aleksejs Loskutovs		541229793055345	Facebook	f	female	LV	Latvia	22	1	272241	60744	1430	59
PROGRESĪVIE		184096511636333	Facebook	f	female	LV	Latvia	8	1	258709	98028	825	73
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	f	female	LV	Latvia	8	1	190925	75551	713	103
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	f	female	LV	Latvia	5	1	190641	68750	788	116
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	f	female	LV	Latvia	3	1	176924	81004	534	97
Ansis Pūpols		534110743707105	Facebook	f	female	LV	Latvia	6	1	165690	34689	458	0
Mamikins.lv	Andrejs Mamikins	587293021433280	Facebook	f	female	LV	Latvia	5	1	125908	25182	249	0
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	f	female	LV	Latvia	5	1	99036	19807	581	71
Kialo		729627343834501	Facebook	f	female	LV	Latvia	343	1	93590	38189	615	147
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	f	female	LV	Latvia	3	1	77928	17836	533	79
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	f	female	LV	Latvia	4	1	77508	15501	773	155
Jānis Grasbergs	Jānis Grasbergs	329580341010027	Facebook	f	female	LV	Latvia	4	1	71950	15617	174	0
Швеция		1001119573268082	Facebook	f	female	LV	Latvia	2	1	56660	27727	24	5
Nacionālā apvienība		118130241644848	Facebook	f	female	LV	Latvia	1	1	51789	25895	258	51
Eiropas Savienības māja	Eiropas Savienības māja	169709889752394	Facebook	f	female	LV	Latvia	1	1	44398	22199	43	0
LViedvesmo		1948718882070549	Facebook	f	female	LV	Latvia	2	1	42982	8596	85	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f	female	LV	Latvia	17	1	40236	17281	38	10
European Greens		141366725876424	Facebook	f	female	LV	Latvia	5	1	37883	12033	119	14
