advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	w011	Week 11	EL	Greece	10	1	585549	245736	1863	570
INBOX		369693523475596	Facebook	w011	Week 11	EL	Greece	1	1	499744	199898	498	99
European Parliament		178362315106	Facebook	w011	Week 11	EL	Greece	3	1	204892	80957	298	39
Ioannis Vardakastanis		195643347979465	Facebook	w011	Week 11	EL	Greece	1	1	199873	99937	498	99
Ομάδα Αλήθειας		415071471915620	Facebook	w011	Week 11	EL	Greece	1	1	199872	99936	98	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	w011	Week 11	EL	Greece	5	1	159914	34983	395	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w011	Week 11	EL	Greece	6	1	111973	47863	907	216
Εμπορικός Σύλλογος Αθηνών		96558369375	Facebook	w011	Week 11	EL	Greece	1	1	99999	50000	499	100
Harris Mamoulakis	Χάρης Μαμουλάκης	1561616060574694	Facebook	w011	Week 11	EL	Greece	3	1	86284	34285	169	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w011	Week 11	EL	Greece	5	1	85284	19987	280	0
Ομολατρεία		294836014540901	Facebook	w011	Week 11	EL	Greece	5	1	82830	20187	342	20
Κατερινα Μαρκου		832766380123763	Facebook	w011	Week 11	EL	Greece	1	1	71282	28513	71	14
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	w011	Week 11	EL	Greece	4	1	69938	16987	384	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	w011	Week 11	EL	Greece	3	1	67543	22540	192	12
Αθήνα 2018 Παγκόσμια Πρωτεύουσα Βιβλίου / Δήμος Αθηναίων		115659229083311	Facebook	w011	Week 11	EL	Greece	1	1	66666	33333	33	0
Θόδωρος Μεχλιζόγλου - Υποψήφιος Ευρωβουλευτής		2003326776616516	Facebook	w011	Week 11	EL	Greece	4	1	66247	13249	243	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	w011	Week 11	EL	Greece	2	1	54798	10960	197	0
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w011	Week 11	EL	Greece	2	1	50951	24976	148	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	w011	Week 11	EL	Greece	1	1	49999	10000	99	0
Επιτροπή ΑΓΩΝΑ Πολιτών Βόλου		204338713441455	Facebook	w011	Week 11	EL	Greece	1	1	49994	9999	88	0
Νίκος Ανδρουλάκης		216089191899991	Facebook	w011	Week 11	EL	Greece	1	1	49982	9996	98	0
RISE TV		695231853900857	Facebook	w011	Week 11	EL	Greece	1	1	49953	9990	98	0
Συριζα Καλλιθέας		610702902385950	Facebook	w011	Week 11	EL	Greece	1	1	43749	8750	100	0
Νίκος Γαλανός - Nikos Galanos	Apostolos Mpakis	242285979295509	Facebook	w011	Week 11	EL	Greece	1	1	37499	7499	74	0
Ο Καραγκιόζης Αλογόκριτος		295164867809730	Facebook	w011	Week 11	EL	Greece	8	1	37277	7456	738	0
