advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
România în primul rând	Future Innovation	770704223323599	Facebook	18_24	18-24	RO	Romania	66	1	6633372	3047254	4923	1300
European Parliament		178362315106	Facebook	18_24	18-24	RO	Romania	75	1	4107702	1856443	21296	4180
Romania #nuepsd	Future Innovation	293215748279337	Facebook	18_24	18-24	RO	Romania	34	1	4062141	1867699	2407	1018
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	18_24	18-24	RO	Romania	116	1	3923456	1724105	4155	1092
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	18_24	18-24	RO	Romania	71	1	3334751	1494739	7250	2013
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	18_24	18-24	RO	Romania	173	1	3096308	1399559	5759	1323
European Commission		107898832590939	Facebook	18_24	18-24	RO	Romania	13	1	3078212	1529171	7447	2037
RMDSZ	RMDSZ	102601499822802	Facebook	18_24	18-24	RO	Romania	203	1	1557103	431053	1848	230
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	18_24	18-24	RO	Romania	27	1	1062769	457635	1249	406
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	18_24	18-24	RO	Romania	30	1	965176	398118	1424	323
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	18_24	18-24	RO	Romania	44	1	935601	435668	1694	429
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	18_24	18-24	RO	Romania	81	1	778066	360560	1760	409
Kialo		729627343834501	Facebook	18_24	18-24	RO	Romania	221	1	770236	299188	3582	738
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	18_24	18-24	RO	Romania	39	1	720138	303469	1382	344
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	18_24	18-24	RO	Romania	7	1	694825	297765	212	41
Litere.net	litere.net	1504323906337545	Facebook	18_24	18-24	RO	Romania	6	1	586891	271416	239	95
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	18_24	18-24	RO	Romania	5	1	558004	255746	197	36
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	18_24	18-24	RO	Romania	8	1	440576	193106	358	71
Greens/EFA in the European Parliament		150527751674751	Facebook	18_24	18-24	RO	Romania	26	1	403588	180548	417	78
Siegfried Muresan		731035500293728	Facebook	18_24	18-24	RO	Romania	5	1	401112	163153	113	22
Politice.net	politice.net	2546711162025064	Facebook	18_24	18-24	RO	Romania	2	1	387360	193680	406	81
European Greens	European Greens	141366725876424	Facebook	18_24	18-24	RO	Romania	7	1	349014	138851	728	330
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	18_24	18-24	RO	Romania	20	1	340903	159485	294	54
Aresel		292847028010932	Facebook	18_24	18-24	RO	Romania	8	1	272385	108605	546	66
Video News		329122497569429	Facebook	18_24	18-24	RO	Romania	4	1	271848	120958	191	95
EU Environment		305608429284	Facebook	18_24	18-24	RO	Romania	2	1	248444	122730	1226	243
Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	18_24	18-24	RO	Romania	3	1	247926	102609	96	29
