advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HSLS Split		436749753018950	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	195329	97664	433	86
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	48	1	76867	19337	182	1
European Parliament		178362315106	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	30	1	74636	34035	204	45
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	21	1	66036	15466	121	2
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	39	1	58655	15904	150	8
Valter Flego	Valter Flego	441675022557503	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	9	1	52458	10816	94	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	59	1	39083	15410	89	4
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	2	1	29654	5931	55	0
Ruža Tomašić		1434305366791182	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	38	1	24269	8204	53	0
SDP Split		111289382263907	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	3	1	14997	3000	264	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	19	1	14173	5229	29	1
pametno.org	pametno.org	144815235686385	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	23	1	14129	4329	30	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	4	1	12592	3270	28	0
Eclectica		1379977375431894	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	10890	5445	48	9
European Greens	European Greens	141366725876424	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	11	1	10472	4493	24	8
Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	9999	5000	88	0
Ranko Ostojić		414575348695604	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	14	1	8519	2703	97	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	12	1	8347	1821	99	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	19	1	7287	2092	23	2
Goran Kotur		1570501086345718	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	3	1	6997	1000	264	0
Kialo		729627343834501	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	313	1	6037	2412	14	5
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	6	1	5358	1885	12	1
Electrolux Hrvatska		1229501663771543	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	3	1	4225	2112	3	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	15	1	4114	856	12	0
Tomislav Tolušić		1564808330472057	Facebook	split_dalmatia_county	Split-Dalmatia County	HR	Croatia	1	1	4086	817	7	0
