day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d137	2019-05-17	MT	Malta	434	83	1169086	399127	9710	515
d136	2019-05-16	MT	Malta	511	88	1511287	492308	11289	544
d135	2019-05-15	MT	Malta	501	86	1733469	547323	10118	606
d134	2019-05-14	MT	Malta	486	89	1859652	569403	10330	668
d133	2019-05-13	MT	Malta	473	84	1631137	513234	9025	648
d132	2019-05-12	MT	Malta	436	85	1599431	518842	8535	697
d131	2019-05-11	MT	Malta	450	89	2707505	1053088	13461	1755
d130	2019-05-10	MT	Malta	456	87	2649546	932363	14896	2222
d129	2019-05-09	MT	Malta	420	89	1651791	574500	7688	623
d128	2019-05-08	MT	Malta	393	87	1402112	462809	6943	574
d127	2019-05-07	MT	Malta	376	82	1498826	521526	7598	797
d126	2019-05-06	MT	Malta	359	75	1546425	592196	7551	1191
d125	2019-05-05	MT	Malta	351	77	1182940	419443	5488	550
d124	2019-05-04	MT	Malta	349	76	1263453	434557	6118	559
d123	2019-05-03	MT	Malta	351	81	1118169	363959	5346	411
d122	2019-05-02	MT	Malta	349	81	1103717	361041	5848	531
d121	2019-05-01	MT	Malta	335	78	940453	279582	4342	271
d120	2019-04-30	MT	Malta	388	89	946457	298357	4031	202
d119	2019-04-29	MT	Malta	387	89	962372	328680	3586	238
d118	2019-04-28	MT	Malta	355	84	766585	267503	3090	187
d117	2019-04-27	MT	Malta	356	89	712153	259695	2967	188
d116	2019-04-26	MT	Malta	394	94	1253427	471566	4348	733
d115	2019-04-25	MT	Malta	357	93	428592	130028	2738	98
d114	2019-04-24	MT	Malta	346	96	439577	128787	2676	90
d113	2019-04-23	MT	Malta	353	101	366500	116438	2156	109
d112	2019-04-22	MT	Malta	298	100	252455	73472	1683	73
d111	2019-04-21	MT	Malta	308	100	198947	58334	1330	38
d110	2019-04-20	MT	Malta	296	106	158251	46686	966	35
d109	2019-04-19	MT	Malta	315	108	152275	49558	854	30
d108	2019-04-18	MT	Malta	339	116	207584	60494	1162	15
