country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	d133	2019-05-13	471	137	4263965	1680146	7093	2369
HU	Hungary	d132	2019-05-12	621	158	7554420	3119428	14528	5460
HU	Hungary	d131	2019-05-11	628	162	7582195	3174470	15417	5805
HU	Hungary	d130	2019-05-10	642	177	7611896	3159724	16170	6012
HU	Hungary	d129	2019-05-09	721	217	7548851	3077520	16147	5994
HU	Hungary	d128	2019-05-08	685	235	6787318	2784247	14109	5354
HU	Hungary	d127	2019-05-07	721	341	7322139	3028433	17614	7265
HU	Hungary	d126	2019-05-06	671	347	7535470	3151725	19017	8068
HU	Hungary	d125	2019-05-05	564	320	6873868	2957495	17370	7576
HU	Hungary	d124	2019-05-04	462	225	5789805	2539448	14388	6257
HU	Hungary	d123	2019-05-03	481	200	8348585	3751815	19422	8522
HU	Hungary	d122	2019-05-02	457	166	4125572	1726985	9137	3638
HU	Hungary	d121	2019-05-01	490	146	3626372	1483345	7449	2775
HU	Hungary	d120	2019-04-30	575	155	3400953	1383630	7252	2804
HU	Hungary	d119	2019-04-29	627	191	3412460	1341849	6703	2328
HU	Hungary	d118	2019-04-28	663	240	3694387	1427616	7781	2686
HU	Hungary	d117	2019-04-27	651	233	3694680	1430782	7447	2502
HU	Hungary	d116	2019-04-26	653	184	5263118	2087337	9958	3287
HU	Hungary	d115	2019-04-25	573	168	2631604	956317	5119	1625
HU	Hungary	d114	2019-04-24	523	165	2089625	801500	4058	1292
HU	Hungary	d113	2019-04-23	456	155	2058228	847397	5111	1532
HU	Hungary	d112	2019-04-22	439	152	1883513	790283	3934	1267
HU	Hungary	d111	2019-04-21	472	158	2198048	898813	4895	1519
HU	Hungary	d110	2019-04-20	484	181	2247211	898042	4851	1566
HU	Hungary	d109	2019-04-19	512	195	1970843	780957	5097	1615
HU	Hungary	d108	2019-04-18	518	202	2652740	1140999	5681	2005
HU	Hungary	d107	2019-04-17	471	197	2119956	877036	4237	1600
HU	Hungary	d106	2019-04-16	493	204	2457949	1011684	5155	1894
HU	Hungary	d105	2019-04-15	567	218	2585522	1086241	4460	1311
