day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d124	2019-05-04	FI	Finland	European Parliament		178362315106	Facebook	12	1	1499999	728333	9581	3616
d124	2019-05-04	FI	Finland	Kaisa Penny		259256970891807	Facebook	5	1	45987	19194	295	58
d124	2019-05-04	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	120	1	44877	7194	1868	0
d124	2019-05-04	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	7	1	31451	6665	363	72
d124	2019-05-04	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	26	1	25318	9859	251	9
d124	2019-05-04	FI	Finland	Mikkel Näkkäläjärvi		617733068345315	Facebook	8	1	23414	7000	231	0
d124	2019-05-04	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	4	1	22916	4583	228	45
d124	2019-05-04	FI	Finland	Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	8	1	18833	5128	180	11
d124	2019-05-04	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	2	1	18749	7500	24	0
d124	2019-05-04	FI	Finland	Camilla Gunell till EU 2019		360575481205047	Facebook	5	1	17413	3982	110	15
d124	2019-05-04	FI	Finland	Eero Heinäluoma		232815610172259	Facebook	1	1	16666	3333	166	33
d124	2019-05-04	FI	Finland	Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	3	1	15332	3666	61	0
d124	2019-05-04	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	10	1	12745	4984	236	12
d124	2019-05-04	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	8	1	11054	3694	121	11
d124	2019-05-04	FI	Finland	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	7	1	11020	3132	142	9
d124	2019-05-04	FI	Finland	Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	2	1	10832	2166	66	0
d124	2019-05-04	FI	Finland	Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	6	1	10760	4780	126	0
d124	2019-05-04	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	23	1	10487	2643	189	0
d124	2019-05-04	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	5	1	9111	1822	120	12
d124	2019-05-04	FI	Finland	Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	2	1	8691	1738	53	9
d124	2019-05-04	FI	Finland	Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	2	1	8116	1623	81	16
d124	2019-05-04	FI	Finland	Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	1	1	7142	1428	14	0
d124	2019-05-04	FI	Finland	Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	2	1	6545	1909	65	9
d124	2019-05-04	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	3	1	6133	1403	70	9
d124	2019-05-04	FI	Finland	Trasek ry	Trasek ry	384673691545854	Facebook	1	1	5555	1111	55	11
