day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d123	2019-05-03	FI	Finland	European Parliament		178362315106	Facebook	9	1	749998	353333	5831	2866
d123	2019-05-03	FI	Finland	Kaisa Penny		259256970891807	Facebook	5	1	45987	19194	295	58
d123	2019-05-03	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	115	1	37669	4794	1832	0
d123	2019-05-03	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	7	1	31451	6665	363	72
d123	2019-05-03	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	26	1	25318	9859	251	9
d123	2019-05-03	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	4	1	22916	4583	228	45
d123	2019-05-03	FI	Finland	Mikkel Näkkäläjärvi		617733068345315	Facebook	5	1	20248	5500	148	0
d123	2019-05-03	FI	Finland	Eero Heinäluoma		232815610172259	Facebook	2	1	19999	5000	199	33
d123	2019-05-03	FI	Finland	Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	9	1	19833	5328	199	11
d123	2019-05-03	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	2	1	18749	7500	24	0
d123	2019-05-03	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	12	1	18661	7067	324	12
d123	2019-05-03	FI	Finland	Camilla Gunell till EU 2019		360575481205047	Facebook	5	1	17413	3982	110	15
d123	2019-05-03	FI	Finland	Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	2	1	13332	2666	41	0
d123	2019-05-03	FI	Finland	Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	2	1	12498	2499	69	0
d123	2019-05-03	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	7	1	11862	2872	194	12
d123	2019-05-03	FI	Finland	Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	8	1	11054	3694	121	11
d123	2019-05-03	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	23	1	10487	2643	189	0
d123	2019-05-03	FI	Finland	Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	5	1	9878	1976	195	0
d123	2019-05-03	FI	Finland	Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	3	1	9524	2155	61	9
d123	2019-05-03	FI	Finland	Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	2	1	8116	1623	81	16
d123	2019-05-03	FI	Finland	Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	1	1	7142	1428	14	0
d123	2019-05-03	FI	Finland	Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	2	1	6545	1909	65	9
d123	2019-05-03	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	3	1	6383	1828	63	9
d123	2019-05-03	FI	Finland	Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	3	1	5761	2580	66	0
d123	2019-05-03	FI	Finland	Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	7	1	5319	1293	44	3
d123	2019-05-03	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	6	1	5043	1540	161	0
d123	2019-05-03	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	2	1	4999	2000	66	0
d123	2019-05-03	FI	Finland	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	2	1	4545	909	45	9
d123	2019-05-03	FI	Finland	Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	6	1	4385	1943	60	0
d123	2019-05-03	FI	Finland	Niclas Sjöskog		515822055510688	Facebook	1	1	4166	833	8	0
d123	2019-05-03	FI	Finland	Aura Salla		357502994332188	Facebook	1	1	3846	769	38	7
d123	2019-05-03	FI	Finland	Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	1	1	3571	714	7	0
d123	2019-05-03	FI	Finland	Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	4	1	3332	1541	37	0
d123	2019-05-03	FI	Finland	Mikko Ohela		201647537374497	Facebook	1	1	1999	1000	19	0
d123	2019-05-03	FI	Finland	SLC		126812894035597	Facebook	4	1	1698	339	12	1
d123	2019-05-03	FI	Finland	Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	1	1	1666	833	16	0
d123	2019-05-03	FI	Finland	Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	1	1	1666	333	32	0
d123	2019-05-03	FI	Finland	Food Market Herkku		438441326536699	Facebook	1	1	1515	303	30	15
