advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	d145	2019-05-25	FI	Finland	283	1	568755	154177	11548	1084
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	d145	2019-05-25	FI	Finland	107	1	564739	168233	6355	1218
European Greens	European Greens	141366725876424	Facebook	d145	2019-05-25	FI	Finland	4	1	433331	183333	5832	1166
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	d145	2019-05-25	FI	Finland	20	1	306660	63333	2393	433
Satu Jaatinen 216		611696415923639	Facebook	d145	2019-05-25	FI	Finland	7	1	268495	113333	6764	1311
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	d145	2019-05-25	FI	Finland	5	1	259975	113990	3898	839
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	d145	2019-05-25	FI	Finland	54	1	257765	60608	2235	262
European Parliament	European Parliament	178362315106	Facebook	d145	2019-05-25	FI	Finland	6	1	242714	113858	3236	742
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	d145	2019-05-25	FI	Finland	24	1	207244	76500	2544	500
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	d145	2019-05-25	FI	Finland	19	1	205241	46374	671	19
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	d145	2019-05-25	FI	Finland	26	1	200786	48874	2561	496
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	d145	2019-05-25	FI	Finland	3	1	124999	62500	749	375
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	d145	2019-05-25	FI	Finland	13	1	113077	39458	1340	166
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d145	2019-05-25	FI	Finland	5	1	112915	54583	627	262
