advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kokoomus	Kokoomus	201285237101	Facebook	d144	2019-05-24	FI	Finland	283	1	568755	154177	11548	1084
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	d144	2019-05-24	FI	Finland	107	1	564739	168233	6355	1218
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	d144	2019-05-24	FI	Finland	20	1	306660	63333	2393	433
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	d144	2019-05-24	FI	Finland	9	1	222914	96583	1146	362
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	d144	2019-05-24	FI	Finland	24	1	207244	76500	2544	500
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	d144	2019-05-24	FI	Finland	26	1	200786	48874	2561	496
European Parliament	European Parliament	178362315106	Facebook	d144	2019-05-24	FI	Finland	6	1	193171	88936	996	294
European Greens	European Greens	141366725876424	Facebook	d144	2019-05-24	FI	Finland	6	1	190526	85138	3404	681
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	d144	2019-05-24	FI	Finland	46	1	185269	41608	1639	212
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	d144	2019-05-24	FI	Finland	4	1	159975	63990	1398	339
Ville Niinistö	Ville Niinistö	153186884700042	Facebook	d144	2019-05-24	FI	Finland	3	1	124999	62500	749	375
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	d144	2019-05-24	FI	Finland	13	1	113077	39458	1340	166
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	d144	2019-05-24	FI	Finland	4	1	79284	39642	395	79
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	d144	2019-05-24	FI	Finland	9	1	79080	22749	735	127
Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	d144	2019-05-24	FI	Finland	11	1	70329	24000	913	141
Tomi Kontkanen	Finlands svenska socialdemokrater	2211545855568908	Facebook	d144	2019-05-24	FI	Finland	11	1	67259	24737	382	50
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	d144	2019-05-24	FI	Finland	13	1	62830	13066	920	153
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	d144	2019-05-24	FI	Finland	3	1	58332	26666	416	183
Anna Mäkipää	Mäkipää Anna Marjatta	410045932385582	Facebook	d144	2019-05-24	FI	Finland	7	1	55414	12833	922	174
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	d144	2019-05-24	FI	Finland	5	1	51902	20452	946	179
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	d144	2019-05-24	FI	Finland	7	1	50664	10749	447	58
Uudenmaan Vihreät	Uudenmaan Vihreät ry	276456079047756	Facebook	d144	2019-05-24	FI	Finland	3	1	50499	25000	549	250
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	d144	2019-05-24	FI	Finland	12	1	50247	13874	325	19
Suomiduunari	Riekkovaara Niko Tapani	244224963187036	Facebook	d144	2019-05-24	FI	Finland	4	1	47165	19366	343	58
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	d144	2019-05-24	FI	Finland	12	1	45974	14611	518	133
