advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
RMDSZ	RMDSZ	102601499822802	Facebook	covasna_county	Covasna County	RO	Romania	235	1	291403	78436	343	54
Romania #nuepsd	Future Innovation	293215748279337	Facebook	covasna_county	Covasna County	RO	Romania	14	1	201700	100785	210	105
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	covasna_county	Covasna County	RO	Romania	30	1	39131	15855	94	0
Kelemen Hunor	RMDSZ	175293925828191	Facebook	covasna_county	Covasna County	RO	Romania	40	1	38769	8724	58	9
Winkler Gyula		1560147330888040	Facebook	covasna_county	Covasna County	RO	Romania	23	1	33795	14266	43	11
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	covasna_county	Covasna County	RO	Romania	27	1	25531	6046	35	3
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	covasna_county	Covasna County	RO	Romania	18	1	15859	3302	10	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	covasna_county	Covasna County	RO	Romania	172	1	11794	5585	16	3
Tamás Sándor		403046573100085	Facebook	covasna_county	Covasna County	RO	Romania	1	1	9999	5000	20	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	covasna_county	Covasna County	RO	Romania	89	1	9018	3950	19	4
Raffy Ice Cream		1400526420006804	Facebook	covasna_county	Covasna County	RO	Romania	1	1	4999	1000	20	0
România în primul rând	Future Innovation	770704223323599	Facebook	covasna_county	Covasna County	RO	Romania	37	1	2869	1278	1	0
Politice.net	politice.net	2546711162025064	Facebook	covasna_county	Covasna County	RO	Romania	12	1	2741	1355	2	0
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	covasna_county	Covasna County	RO	Romania	124	1	2697	1181	3	0
Barti Tihamér		278318719032543	Facebook	covasna_county	Covasna County	RO	Romania	2	1	2676	535	6	1
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	covasna_county	Covasna County	RO	Romania	37	1	1989	929	2	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	covasna_county	Covasna County	RO	Romania	13	1	1855	866	1	0
RMDSZ Nőszervezet		379633622148337	Facebook	covasna_county	Covasna County	RO	Romania	2	1	1757	351	0	0
Erdélyi Magyar Néppárt		177708185581280	Facebook	covasna_county	Covasna County	RO	Romania	5	1	1590	318	3	0
Minority SafePack		532492010145546	Facebook	covasna_county	Covasna County	RO	Romania	10	1	1216	245	2	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	covasna_county	Covasna County	RO	Romania	79	1	1152	514	2	0
Departamentul pentru Afaceri Interne PSD	Partidul Social Democrat	797044747344438	Facebook	covasna_county	Covasna County	RO	Romania	3	1	941	404	0	0
Csíkország	Csíkország	2229168487164126	Facebook	covasna_county	Covasna County	RO	Romania	16	1	885	231	0	0
1000 év Erdélyben, 100 év Romániában		1004811666340032	Facebook	covasna_county	Covasna County	RO	Romania	1	1	834	166	0	0
European Commission		107898832590939	Facebook	covasna_county	Covasna County	RO	Romania	11	1	829	412	1	0
