country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	369	1	27009629	10967999	126130	24099
IT	Italy	Partito Democratico		77034286895	Facebook	141	1	23021640	10211909	85358	19899
IT	Italy	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	16999960	7899994	48972	12199
IT	Italy	European Parliament		178362315106	Facebook	184	1	15198891	6517073	47706	8567
IT	Italy	Save the Children Italia		46590675335	Facebook	47	1	12386942	5552994	52452	13899
IT	Italy	WeWorld Onlus		299584710061488	Facebook	374	1	10764534	4143963	61925	7699
IT	Italy	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	91	1	10537852	4364973	28608	5499
IT	Italy	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	54	1	9348944	4014999	17046	3200
IT	Italy	Kialo		729627343834501	Facebook	398	1	8509058	3412186	43278	10085
IT	Italy	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	37	1	5679496	2476814	6862	799
IT	Italy	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	71	1	5607906	2296990	28728	7399
IT	Italy	Roberto Rosso		1735684256653359	Facebook	47	1	5129481	2166415	28540	6896
IT	Italy	European Greens	European Greens	141366725876424	Facebook	18	1	5121234	2310473	27950	6654
IT	Italy	Lara Comi	Lara Comi	155619044465389	Facebook	91	1	4610907	1408999	16308	3199
IT	Italy	Medici Senza Frontiere		65737832194	Facebook	26	1	4476972	1880999	17873	5799
IT	Italy	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	47	1	3711209	1589731	10111	2247
IT	Italy	Stefano Maullu		150618724962388	Facebook	34	1	3641891	1451970	9465	1799
IT	Italy	Amref Health Africa - Italia		48677844864	Facebook	103	1	3494886	1228996	12996	699
IT	Italy	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	37	1	3391939	1393990	8662	1799
IT	Italy	Oxfam Italia		150200761667597	Facebook	280	1	3240671	942980	35919	2599
IT	Italy	Petizioni.it		1410474395723679	Facebook	32	1	3164966	1363999	19667	4499
IT	Italy	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	76	1	2890904	985209	8460	300
