advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	u	unknown	MT	Malta	14	1	17471	7124	149	34
Alfred Sant	Alfred Sant	537789116260209	Facebook	u	unknown	MT	Malta	28	1	10668	4002	39	7
David Casa	David Casa	193035580892638	Facebook	u	unknown	MT	Malta	18	1	5621	2076	28	4
European Parliament	European Parliament	178362315106	Facebook	u	unknown	MT	Malta	15	1	5189	2210	26	4
Joseph Muscat	Partit Laburista	63887949740	Facebook	u	unknown	MT	Malta	7	1	4991	2105	70	16
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	u	unknown	MT	Malta	33	1	4401	988	13	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	u	unknown	MT	Malta	11	1	4374	1732	17	3
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	u	unknown	MT	Malta	56	1	4060	1025	29	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	u	unknown	MT	Malta	73	1	3464	827	38	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	u	unknown	MT	Malta	23	1	2819	1182	21	2
Ian Borg	Ian Borg	151496594943131	Facebook	u	unknown	MT	Malta	8	1	2459	691	4	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	u	unknown	MT	Malta	24	1	2416	633	13	0
Robert Micallef for MEP	Robert James Bugeja	2123200014472283	Facebook	u	unknown	MT	Malta	35	1	2399	582	17	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	u	unknown	MT	Malta	22	1	2348	784	11	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	u	unknown	MT	Malta	5	1	2098	642	17	3
David Stellini	David Stellini	1911257335785088	Facebook	u	unknown	MT	Malta	7	1	2006	679	13	2
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	u	unknown	MT	Malta	14	1	1453	389	8	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	u	unknown	MT	Malta	7	1	1450	473	5	0
European Commission	European Commission	107898832590939	Facebook	u	unknown	MT	Malta	21	1	1420	694	5	1
Malta Independent	Malta Independent	480288348662981	Facebook	u	unknown	MT	Malta	25	1	1413	350	25	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	u	unknown	MT	Malta	10	1	1283	267	6	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	u	unknown	MT	Malta	26	1	1203	246	11	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	u	unknown	MT	Malta	9	1	1008	321	6	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	u	unknown	MT	Malta	6	1	999	227	5	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	u	unknown	MT	Malta	11	1	963	278	4	0
Peter Agius	Peter Agius	263881160919130	Facebook	u	unknown	MT	Malta	5	1	920	210	2	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	u	unknown	MT	Malta	5	1	702	152	2	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	u	unknown	MT	Malta	5	1	656	145	2	0
Joe Sammut	Joe Sammut	433245190070343	Facebook	u	unknown	MT	Malta	2	1	524	104	5	1
European Greens	European Greens	141366725876424	Facebook	u	unknown	MT	Malta	4	1	511	191	3	0
Dr. Rebecca Dalli Gonzi		265708320989344	Facebook	u	unknown	MT	Malta	2	1	502	100	0	0
Martin Cauchi Inglott II	Martin Cauchi Inglott 	381424722583691	Facebook	u	unknown	MT	Malta	2	1	434	86	4	0
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	u	unknown	MT	Malta	2	1	366	73	0	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	u	unknown	MT	Malta	2	1	330	66	1	0
Noel Cassar	Noel Caesar	290329184871610	Facebook	u	unknown	MT	Malta	1	1	211	42	0	0
Kevin Cauchi - Ghajnsielem	Kevin Cauchi	325758517614182	Facebook	u	unknown	MT	Malta	7	1	187	77	2	0
Mercieca Michael		2178422028892229	Facebook	u	unknown	MT	Malta	1	1	136	27	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u	unknown	MT	Malta	1	1	91	45	0	0
Sephora Cutajar	Sephora Cutajar	370176067131807	Facebook	u	unknown	MT	Malta	4	1	78	15	1	0
Common Sense	Peter Mercieca	144274229676499	Facebook	u	unknown	MT	Malta	2	1	78	15	1	0
Marion Parnis	Marion Parnis	123892568288417	Facebook	u	unknown	MT	Malta	3	1	77	28	1	0
