advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	29	1	6442	3028	21	4
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	56	1	4136	1677	5	0
Ruža Tomašić		1434305366791182	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	37	1	2563	614	6	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	21	1	2246	834	3	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	21	1	2235	862	5	0
pametno.org	pametno.org	144815235686385	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	23	1	2206	764	4	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	38	1	2179	756	7	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	15	1	2005	824	16	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	41	1	1158	265	7	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	19	1	1139	330	3	0
Zoran Bahtijarević		2195720960680577	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	4	1	974	452	2	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	6	1	896	342	2	0
Ranko Ostojić		414575348695604	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	12	1	891	299	6	0
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	2	1	767	306	0	0
Valter Flego	Valter Flego	441675022557503	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	7	1	736	285	1	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	13	1	648	231	1	0
Marijana Petir		1418903245032313	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1	1	608	304	0	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	8	1	581	235	2	0
Electrolux Hrvatska		1229501663771543	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	3	1	531	265	0	0
Eclectica		1379977375431894	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	1	1	516	258	2	0
European Greens	European Greens	141366725876424	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	10	1	419	183	1	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	16	1	392	86	1	0
Dominik Vuletić		1858121814431190	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	4	1	375	81	0	0
Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	6	1	374	81	1	0
Željana Zovko		1203134436474667	Facebook	sisak_moslavina_county	Sisak-Moslavina County	HR	Croatia	19	1	319	88	2	0
