advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	65_	65+	AT	Austria	511	1	1392328	485138	12410	1946
Harald Vilimsky		547597092025909	Facebook	65_	65+	AT	Austria	160	1	1088838	468992	11764	2795
Andreas Schieder	SPÖ	290881691011354	Facebook	65_	65+	AT	Austria	158	1	641111	189796	5229	960
kontrast.at	kontrast.at	1079650008770485	Facebook	65_	65+	AT	Austria	103	1	609629	236873	4157	1334
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	65_	65+	AT	Austria	1159	1	396750	85732	9433	323
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	65_	65+	AT	Austria	274	1	344172	76574	4847	388
HC Strache	FPÖ	74865038590	Facebook	65_	65+	AT	Austria	70	1	272238	110689	1597	425
Claudia Gamon	NEOS	447992848717452	Facebook	65_	65+	AT	Austria	179	1	252128	72469	2176	200
Stadt Wien	Stadt Wien	110971788921077	Facebook	65_	65+	AT	Austria	12	1	243180	72428	1530	219
Othmar Karas	Volkspartei	395638503864459	Facebook	65_	65+	AT	Austria	295	1	220301	48207	5939	266
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	65_	65+	AT	Austria	10	1	167349	56072	2444	461
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	65_	65+	AT	Austria	145	1	150846	35086	3269	97
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	65_	65+	AT	Austria	22	1	106992	42555	1369	345
FPÖ	FPÖ	169051073236170	Facebook	65_	65+	AT	Austria	16	1	96446	41579	749	188
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	65_	65+	AT	Austria	72	1	93578	25306	690	15
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	65_	65+	AT	Austria	39	1	87310	20456	293	19
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	65_	65+	AT	Austria	165	1	83537	20864	1906	56
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	65_	65+	AT	Austria	19	1	77978	29290	547	169
European Parliament		178362315106	Facebook	65_	65+	AT	Austria	80	1	77166	27812	837	120
Johann Gudenus		104145976305577	Facebook	65_	65+	AT	Austria	48	1	75631	26868	555	72
Die Grünen	Die Grünen	21759893033	Facebook	65_	65+	AT	Austria	23	1	75561	23975	589	80
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	65_	65+	AT	Austria	33	1	72907	20663	664	118
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	65_	65+	AT	Austria	64	1	60907	15899	791	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	65_	65+	AT	Austria	95	1	60368	17804	1039	44
Wochenblick	Wochenblick	991628130904203	Facebook	65_	65+	AT	Austria	14	1	57795	17786	466	106
