advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Hanna Holopainen		149856248393583	Facebook	50_100	50 - 100	FI	Finland	15	1	85278	17373	774	147
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	50_100	50 - 100	FI	Finland	5	1	66438	14532	737	147
Kialo		729627343834501	Facebook	50_100	50 - 100	FI	Finland	278	1	63832	20412	442	87
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	50_100	50 - 100	FI	Finland	28	1	57950	15471	1131	221
Katariina Souri 2019		348440875740240	Facebook	50_100	50 - 100	FI	Finland	2	1	41543	8308	369	73
Vihreämpi planeetta		292971488047613	Facebook	50_100	50 - 100	FI	Finland	8	1	34726	9296	458	105
Meteoriitti Matkat		387784495072774	Facebook	50_100	50 - 100	FI	Finland	2	1	22661	4532	187	36
Timo Huhtamäki		2161903010535300	Facebook	50_100	50 - 100	FI	Finland	5	1	22283	4910	197	36
Toimihenkilökeskusjärjestö STTK		265058510180092	Facebook	50_100	50 - 100	FI	Finland	2	1	21149	4343	187	36
Sosialidemokraatit SDP		108945982480217	Facebook	50_100	50 - 100	FI	Finland	167	1	9403	2200	51	0
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	FI	Finland	6	1	5159	2127	6	1
Happiness Initiation		642874789462468	Facebook	50_100	50 - 100	FI	Finland	14	1	4527	715	107	0
Inka Hopsu		168275609876566	Facebook	50_100	50 - 100	FI	Finland	2	1	3101	1550	35	0
Keskusta	Suomen Keskusta	55312855747	Facebook	50_100	50 - 100	FI	Finland	27	1	2874	657	8	0
Greens/EFA in the European Parliament		150527751674751	Facebook	50_100	50 - 100	FI	Finland	21	1	2091	931	1	0
Kokoomus	Kokoomus	201285237101	Facebook	50_100	50 - 100	FI	Finland	324	1	2068	280	99	0
Vihreät - De Gröna		33722070600	Facebook	50_100	50 - 100	FI	Finland	22	1	2043	435	6	0
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	50_100	50 - 100	FI	Finland	289	1	1913	270	89	0
Vihreät Naiset ry		128816413815084	Facebook	50_100	50 - 100	FI	Finland	1	1	1889	377	3	0
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	FI	Finland	68	1	1707	451	8	0
Kenneth Flathaug Photography		125745308299292	Facebook	50_100	50 - 100	FI	Finland	1	1	1484	742	0	0
Humble Household		1746853745395190	Facebook	50_100	50 - 100	FI	Finland	22	1	1386	483	7	1
Mikkel Näkkäläjärvi		617733068345315	Facebook	50_100	50 - 100	FI	Finland	72	1	1363	323	22	0
Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	50_100	50 - 100	FI	Finland	12	1	1341	236	38	0
I Love Crowdfunding Projects		112683756154005	Facebook	50_100	50 - 100	FI	Finland	5	1	1292	336	10	2
