country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	36	1	2228959	829998	7263	1199
EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	30	1	2176970	915000	6570	900
EE	Estonia	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	8	1	1900918	869969	4091	1099
EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	1750989	729999	5190	1599
EE	Estonia	European Parliament		178362315106	Facebook	24	1	1686506	715620	16246	4013
EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	94	1	1657466	430928	10093	200
EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	33	1	1091961	424998	5266	499
EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	43	1	1090957	244000	5057	199
EE	Estonia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	48	1	1003675	324948	10045	1599
EE	Estonia	Veriff		959442754113350	Facebook	3	1	799997	350000	1332	267
EE	Estonia	European Greens		141366725876424	Facebook	33	1	536170	221477	2273	380
EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	14	1	455986	162999	2585	299
EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	12	1	434988	123000	1188	0
EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	43	1	389506	80918	6244	500
EE	Estonia	Kialo		729627343834501	Facebook	355	1	387430	148537	2562	620
EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	351993	130000	1493	200
EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	35	1	271964	84999	3465	0
EE	Estonia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	26	1	160782	43444	910	4
EE	Estonia	Yoko Alender		709212302463805	Facebook	34	1	155966	47000	3366	0
EE	Estonia	Reformierakond	Reformierakond	80124492882	Facebook	3	1	149997	30000	297	0
EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	149997	30000	697	100
EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	10	1	149971	35996	989	0
EE	Estonia	Riho Terras		2217643278496367	Facebook	3	1	109997	25000	697	100
EE	Estonia	Rimi Eesti		217485440760	Facebook	1	1	99999	50000	498	99
EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	2	1	99997	19999	197	0
