day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d103	2019-04-13	CZ	Czechia	Gambrinus		146991996743	Facebook	3	1	416666	183333	3332	666
d103	2019-04-13	CZ	Czechia	European Commission		107898832590939	Facebook	18	1	176700	79487	646	162
d103	2019-04-13	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	102	1	86185	30230	328	13
d103	2019-04-13	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	14	1	41155	16374	31	6
d103	2019-04-13	CZ	Czechia	European Parliament		178362315106	Facebook	29	1	40099	14277	135	9
d103	2019-04-13	CZ	Czechia	Greens/EFA in the European Parliament		150527751674751	Facebook	13	1	34860	15705	40	9
d103	2019-04-13	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	3	1	32720	14044	127	54
d103	2019-04-13	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	13	1	28919	5755	141	0
d103	2019-04-13	CZ	Czechia	Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	3	1	28131	12565	66	27
d103	2019-04-13	CZ	Czechia	Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	3	1	26785	9642	76	15
d103	2019-04-13	CZ	Czechia	Daniel Herman		378072105614553	Facebook	8	1	20176	8254	23	7
d103	2019-04-13	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	10	1	15493	4233	60	16
d103	2019-04-13	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	3	1	12653	5061	39	7
d103	2019-04-13	CZ	Czechia	Minidotaznik.cz		432692927273545	Facebook	1	1	9614	3845	17	8
d103	2019-04-13	CZ	Czechia	Alexandr Vondra		317802208282505	Facebook	1	1	9083	4541	17	3
d103	2019-04-13	CZ	Czechia	Jaromír Štětina, člen EPP frakce Evropského parlamentu		334720110067940	Facebook	3	1	9024	4112	52	10
d103	2019-04-13	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	1	1	8333	1666	32	6
d103	2019-04-13	CZ	Czechia	Sdružení místních samospráv České republiky		248783538569454	Facebook	1	1	8333	1666	6	3
d103	2019-04-13	CZ	Czechia	Lazena		230485451146232	Facebook	1	1	7142	1428	2	0
d103	2019-04-13	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	7	1	6993	0	26	0
d103	2019-04-13	CZ	Czechia	Hello Sandy		56274514407	Facebook	2	1	5458	2245	8	1
d103	2019-04-13	CZ	Czechia	Kroužkujte 10 Eda Kožušník Děkuji		50546026668	Facebook	2	1	5416	1083	21	4
d103	2019-04-13	CZ	Czechia	Mikuláš Peksa		356448681873897	Facebook	1	1	4998	999	19	3
d103	2019-04-13	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	15	1	4516	1072	17	3
d103	2019-04-13	CZ	Czechia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	28	1	4065	1929	8	2
