advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	m25_34	male (25-34)	EE	Estonia	10	1	268961	101278	885	193
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	m25_34	male (25-34)	EE	Estonia	29	1	259759	104013	861	118
European Parliament		178362315106	Facebook	m25_34	male (25-34)	EE	Estonia	18	1	235570	104657	2690	657
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	m25_34	male (25-34)	EE	Estonia	91	1	201303	48664	1280	12
Veriff		959442754113350	Facebook	m25_34	male (25-34)	EE	Estonia	3	1	197073	87133	330	66
Isamaa erakond	Isamaa erakond	321163977576	Facebook	m25_34	male (25-34)	EE	Estonia	10	1	189752	80350	682	232
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	m25_34	male (25-34)	EE	Estonia	8	1	169915	77404	371	100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	m25_34	male (25-34)	EE	Estonia	28	1	147785	50355	771	79
Kialo		729627343834501	Facebook	m25_34	male (25-34)	EE	Estonia	352	1	128992	49022	850	206
Urmas Paet	Paet Urmas	223092011815453	Facebook	m25_34	male (25-34)	EE	Estonia	29	1	90044	20100	497	20
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	m25_34	male (25-34)	EE	Estonia	39	1	83082	20891	908	95
Jaak Madison	Madison Jaak	536519246456733	Facebook	m25_34	male (25-34)	EE	Estonia	11	1	50080	10466	283	38
Triin Saag	Saag Triin	2012394932389774	Facebook	m25_34	male (25-34)	EE	Estonia	32	1	49919	14527	613	0
European Greens	European Greens	141366725876424	Facebook	m25_34	male (25-34)	EE	Estonia	10	1	33179	11209	111	16
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	m25_34	male (25-34)	EE	Estonia	37	1	31261	7009	590	31
Keskerakond	Keskerakond	161252453921396	Facebook	m25_34	male (25-34)	EE	Estonia	10	1	30007	7222	141	0
Rimi Eesti		217485440760	Facebook	m25_34	male (25-34)	EE	Estonia	1	1	21827	10913	108	21
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	m25_34	male (25-34)	EE	Estonia	9	1	19669	4313	86	0
Riho Terras		2217643278496367	Facebook	m25_34	male (25-34)	EE	Estonia	3	1	19608	4159	141	24
Keskkonnaministeerium		274848805895621	Facebook	m25_34	male (25-34)	EE	Estonia	1	1	18526	3705	36	0
MTÜ Eesti Tuumajaam		153182254702931	Facebook	m25_34	male (25-34)	EE	Estonia	1	1	12819	2563	25	0
EMY		815299865514464	Facebook	m25_34	male (25-34)	EE	Estonia	2	1	11895	2379	40	0
Civil Liberties Union for Europe		1424938757739868	Facebook	m25_34	male (25-34)	EE	Estonia	1	1	10149	2029	20	0
Pepe Mardiste		1436271733110292	Facebook	m25_34	male (25-34)	EE	Estonia	1	1	9942	1988	17	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	m25_34	male (25-34)	EE	Estonia	3	1	9352	2072	51	6
