advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	50k_100k	50k - 100k	RO	Romania	15	1	1499985	750000	4409	1449
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	50k_100k	50k - 100k	RO	Romania	14	1	1399985	699999	1572	378
PNL Oradea	PNL Oradea	304085190083197	Facebook	50k_100k	50k - 100k	RO	Romania	8	1	799992	400000	1153	420
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	50k_100k	50k - 100k	RO	Romania	6	1	599994	300000	734	210
Raluca Amariei	USR Sibiu	183087692172986	Facebook	50k_100k	50k - 100k	RO	Romania	5	1	499994	249999	3465	756
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	50k_100k	50k - 100k	RO	Romania	5	1	499948	249976	1889	630
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	629	252
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	524	168
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	2415	546
USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	839	420
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	419	84
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399996	200000	1680	525
RMDSZ	RMDSZ	102601499822802	Facebook	50k_100k	50k - 100k	RO	Romania	4	1	399995	199999	524	168
Adrian Mocanu	Mocanu Adrian	1750234035208501	Facebook	50k_100k	50k - 100k	RO	Romania	3	1	299997	150000	524	231
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	50k_100k	50k - 100k	RO	Romania	3	1	299997	150000	2310	525
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	50k_100k	50k - 100k	RO	Romania	3	1	299997	150000	314	63
Adrian-Claudiu Prisnel	Uniunea Salvați Romania	259825811088447	Facebook	50k_100k	50k - 100k	RO	Romania	3	1	299997	150000	2310	525
