advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	m	male	PT	Portugal	372	1	4194818	1754988	19135	4693
European Parliament		178362315106	Facebook	m	male	PT	Portugal	62	1	4174442	1824857	14590	3087
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	m	male	PT	Portugal	40	1	1632791	643052	2475	122
European Commission		107898832590939	Facebook	m	male	PT	Portugal	10	1	1285367	569186	2084	810
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	PT	Portugal	33	1	761495	354155	1808	515
National Geographic		107307059419	Facebook	m	male	PT	Portugal	4	1	596271	295296	274	51
Greens/EFA in the European Parliament		150527751674751	Facebook	m	male	PT	Portugal	33	1	566559	239011	641	78
Página Miguel Viegas		194651341130667	Facebook	m	male	PT	Portugal	13	1	554026	217536	2125	346
MEO		69209479569	Facebook	m	male	PT	Portugal	4	1	493152	195622	729	244
Carlos Coelho		306796832807017	Facebook	m	male	PT	Portugal	6	1	448879	224441	1960	392
Prime School of Portugal		513000912072814	Facebook	m	male	PT	Portugal	38	1	399257	151605	1672	274
Rios Livres		247517791943794	Facebook	m	male	PT	Portugal	9	1	328678	127144	914	102
Fundação Calouste Gulbenkian		49386033906	Facebook	m	male	PT	Portugal	1	1	317036	158518	158	31
Democracia para todos		141310866605696	Facebook	m	male	PT	Portugal	13	1	314758	97292	1014	55
VoteWatch Europe		355087424564148	Facebook	m	male	PT	Portugal	5	1	300556	124817	638	252
José Manuel Fernandes		255056481315205	Facebook	m	male	PT	Portugal	3	1	294223	147112	770	144
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	PT	Portugal	50	1	283144	125006	1282	273
The Bamboo Brush Society		1152885191422950	Facebook	m	male	PT	Portugal	31	1	235738	90679	499	51
DHI Portugal - Transplante / Implante Capilar		284222438449920	Facebook	m	male	PT	Portugal	5	1	233043	74841	1142	188
Esquerda Net	Esquerda Net	116426248469551	Facebook	m	male	PT	Portugal	2	1	177450	88725	886	443
Stone Brewing Spain		1619410238105995	Facebook	m	male	PT	Portugal	1	1	176767	70707	35	0
EPP - European People's Party		48034275355	Facebook	m	male	PT	Portugal	6	1	99624	41510	240	67
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	m	male	PT	Portugal	4	1	98104	19621	194	0
UNICEF Portugal		193697864002162	Facebook	m	male	PT	Portugal	11	1	90504	30150	338	0
EPP Group in the European Parliament		291699857688	Facebook	m	male	PT	Portugal	2	1	89489	35831	92	17
