advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd1	Yesterday	DE	Germany	3315	1	10569605	3139849	124916	8170
CDU	CDU	78502295414	Facebook	rd1	Yesterday	DE	Germany	2915	1	3788328	757213	148736	928
FDP	FDP	21289227249	Facebook	rd1	Yesterday	DE	Germany	1855	1	3294821	1020897	38369	2281
DIE LINKE	DIE LINKE	47694585682	Facebook	rd1	Yesterday	DE	Germany	600	1	2113950	574160	19988	399
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rd1	Yesterday	DE	Germany	3	1	671426	328571	4212	1142
Campact e.V.	Campact e.V.	82734241364	Facebook	rd1	Yesterday	DE	Germany	4	1	633331	316666	4665	1083
SPD	SPD	47930567748	Facebook	rd1	Yesterday	DE	Germany	99	1	588903	150000	11069	366
Nicola Beer	FDP	206866712830769	Facebook	rd1	Yesterday	DE	Germany	67	1	484935	178309	7250	1331
Sven Giegold	Sven Giegold	1391306014465513	Facebook	rd1	Yesterday	DE	Germany	13	1	462361	159033	3946	773
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rd1	Yesterday	DE	Germany	9	1	394925	192999	1401	322
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd1	Yesterday	DE	Germany	7	1	375197	180357	1999	439
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd1	Yesterday	DE	Germany	18	1	366894	159510	2698	674
Grüne Jugend	Grüne Jugend	159474940754336	Facebook	rd1	Yesterday	DE	Germany	5	1	279997	117500	1397	550
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	rd1	Yesterday	DE	Germany	12	1	253648	84976	1310	364
FDP Bremen	FDP Bremen	152934608113175	Facebook	rd1	Yesterday	DE	Germany	75	1	250078	74016	3364	436
Bundesregierung	Bundesregierung	768905426534529	Facebook	rd1	Yesterday	DE	Germany	1	1	249999	100000	2499	500
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	rd1	Yesterday	DE	Germany	1	1	249999	124999	1249	249
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	rd1	Yesterday	DE	Germany	2	1	249997	110000	5498	1100
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	rd1	Yesterday	DE	Germany	100	1	246456	51423	4011	69
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	rd1	Yesterday	DE	Germany	17	1	219805	61461	1655	315
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	rd1	Yesterday	DE	Germany	30	1	210920	57530	2636	462
Bayernpartei	Bayernpartei	78309442751	Facebook	rd1	Yesterday	DE	Germany	12	1	189473	62206	1912	625
European Parliament	European Parliament	178362315106	Facebook	rd1	Yesterday	DE	Germany	4	1	179444	72556	1157	261
Arndt Kohn	SPD-Unterbezirk in der Städteregion Aachen	1232732846774130	Facebook	rd1	Yesterday	DE	Germany	5	1	173330	79166	1063	183
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rd1	Yesterday	DE	Germany	7	1	171665	74583	1173	299
