advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	1k_5k	1k - 5k	ES	Spain	2088	1	10437040	2087825	206694	0
Partido Popular	Partido Popular	72249031214	Facebook	1k_5k	1k - 5k	ES	Spain	1267	1	6325649	1265383	125272	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1k_5k	1k - 5k	ES	Spain	236	1	1179764	235999	23363	0
Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	1k_5k	1k - 5k	ES	Spain	117	1	584883	117000	11583	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	1k_5k	1k - 5k	ES	Spain	93	1	464907	93000	9207	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	1k_5k	1k - 5k	ES	Spain	75	1	374925	75000	7425	0
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	1k_5k	1k - 5k	ES	Spain	67	1	334932	66999	6632	0
PSOE	PSOE	189318235003	Facebook	1k_5k	1k - 5k	ES	Spain	58	1	289942	58000	5742	0
RefugiadosSOS		550220551831041	Facebook	1k_5k	1k - 5k	ES	Spain	53	1	264946	52999	5246	0
Mundo Sin Fronteras		764047283950662	Facebook	1k_5k	1k - 5k	ES	Spain	49	1	244945	48998	4850	0
Navarra Suma	Navarra Suma	401519690408274	Facebook	1k_5k	1k - 5k	ES	Spain	38	1	189930	37993	3761	0
Respeto LGTB		2315084548728652	Facebook	1k_5k	1k - 5k	ES	Spain	32	1	159968	32000	3168	0
Marta Sorlí Fresquet	Compromís	148074292227465	Facebook	1k_5k	1k - 5k	ES	Spain	29	1	144971	29000	2871	0
Somos Feminismo		2333471100264465	Facebook	1k_5k	1k - 5k	ES	Spain	29	1	144970	28999	2871	0
Protege tu ropa		347783716078080	Facebook	1k_5k	1k - 5k	ES	Spain	26	1	125521	25109	2485	0
UNRWA España		105664031745	Facebook	1k_5k	1k - 5k	ES	Spain	24	1	119976	24000	2376	0
Més Per Menorca	Més per Menorca	787267558020320	Facebook	1k_5k	1k - 5k	ES	Spain	24	1	119960	23996	2375	0
Clínica Harmonie Salamanca		115307495164630	Facebook	1k_5k	1k - 5k	ES	Spain	22	1	109960	21996	2177	0
EH Bildu	EH Bildu	183202371808498	Facebook	1k_5k	1k - 5k	ES	Spain	22	1	109752	21954	2173	0
Álex Pastor	PSC Badalona	2053966338189807	Facebook	1k_5k	1k - 5k	ES	Spain	20	1	99980	20000	1980	0
José Manuel Bermúdez	Coalicion Canaria	179844672027190	Facebook	1k_5k	1k - 5k	ES	Spain	18	1	89982	18000	1782	0
Ayuda LGTB		315021912539118	Facebook	1k_5k	1k - 5k	ES	Spain	18	1	89979	17999	1781	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	1k_5k	1k - 5k	ES	Spain	16	1	79984	16000	1584	0
One Oak Brand		501399723379605	Facebook	1k_5k	1k - 5k	ES	Spain	16	1	79984	16000	1584	0
CEAR		169915749735403	Facebook	1k_5k	1k - 5k	ES	Spain	16	1	79984	16000	1584	0
