advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d088	2019-03-29	311	1	4454004	1999133	17565	3973
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d088	2019-03-29	103	1	1050879	104393	229	0
SicheConviene		391770197992824	Facebook	d088	2019-03-29	1	1	999999	500000	4999	1000
People's Vote UK	People's Vote	748608695327755	Facebook	d088	2019-03-29	184	1	932277	258651	15966	2856
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d088	2019-03-29	5	1	791664	358333	2581	841
Partido Popular Regional De Canarias		AR288284801977286656	Google	d088	2019-03-29	107	1	682413	61190	620	0
Òmnium Cultural		161916260510295	Facebook	d088	2019-03-29	5	1	549995	260000	2095	400
Ionel Dancă		227578001357165	Facebook	d088	2019-03-29	3	1	526665	205333	115	21
SPD	SPD	47930567748	Facebook	d088	2019-03-29	66	1	501934	112000	8134	400
European Parliament Office in Cyprus		205478755729	Facebook	d088	2019-03-29	9	1	458331	206666	2164	408
Sosialidemokraatit SDP		108945982480217	Facebook	d088	2019-03-29	48	1	423753	183634	2726	774
Covestro		150793518281117	Facebook	d088	2019-03-29	9	1	410327	165459	428	89
European Commission		107898832590939	Facebook	d088	2019-03-29	17	1	355598	166811	1385	333
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d088	2019-03-29	11	1	335499	155250	454	210
TRT World		1559901027613381	Facebook	d088	2019-03-29	1	1	333333	166666	24	4
Vattenfall Sverige		608975645850217	Facebook	d088	2019-03-29	24	1	320369	146666	3910	1121
Campact e.V.	Campact e.V.	82734241364	Facebook	d088	2019-03-29	5	1	301797	150406	1009	201
Stop Impôt		1538720933075616	Facebook	d088	2019-03-29	4	1	299996	120000	2096	700
The Labour Party	The Labour Party	25749647410	Facebook	d088	2019-03-29	8	1	282141	123928	2636	527
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d088	2019-03-29	30	1	278569	122238	301	34
Best For Britain	Best for Britain	1863944713844924	Facebook	d088	2019-03-29	27	1	271718	130404	2351	518
Mayor of London	the Greater London Authority	360322167647280	Facebook	d088	2019-03-29	11	1	266788	97704	3213	622
Leave Means Leave	Leave Means Leave	1705780739687918	Facebook	d088	2019-03-29	2	1	266665	103333	2930	578
China Xinhua News		338109312883186	Facebook	d088	2019-03-29	1	1	249999	100000	44	0
The Syria Campaign		607756062649744	Facebook	d088	2019-03-29	1	1	249999	125000	22	0
