day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d130	2019-05-10	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	12	1	221508	91422	499	63
d130	2019-05-10	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	27	1	154230	34059	1428	0
d130	2019-05-10	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	12	1	102680	20536	213	0
d130	2019-05-10	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	29	1	98459	35880	204	10
d130	2019-05-10	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	6	1	74445	19600	173	13
d130	2019-05-10	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	3	1	60395	14825	273	0
d130	2019-05-10	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	11	1	59288	17059	237	2
d130	2019-05-10	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	1	1	49999	24999	249	49
d130	2019-05-10	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1	1	48489	19395	48	9
d130	2019-05-10	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	12	1	43508	12553	272	0
d130	2019-05-10	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	4	1	42554	17363	196	53
d130	2019-05-10	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	7	1	34143	6828	85	0
d130	2019-05-10	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	3	1	30137	7360	94	0
d130	2019-05-10	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	5	1	24854	6470	86	0
d130	2019-05-10	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	19635	7854	19	3
d130	2019-05-10	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	2	1	17339	3468	30	0
d130	2019-05-10	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	2	1	14375	5408	17	0
d130	2019-05-10	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	1	1	11416	2283	22	0
d130	2019-05-10	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	1	1	7059	3529	15	3
d130	2019-05-10	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	1	1	6937	1387	13	0
d130	2019-05-10	BG	Bulgaria	Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	2	1	5259	1679	7	0
d130	2019-05-10	BG	Bulgaria	Карлос Контрера	Войчин Мирчо	734105799990582	Facebook	2	1	5237	1047	35	0
d130	2019-05-10	BG	Bulgaria	Criminal Gang		566094013748879	Facebook	1	1	4519	904	79	0
d130	2019-05-10	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1	1	1457	291	2	0
d130	2019-05-10	BG	Bulgaria	Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	4	1	1431	286	25	0
