day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d129	2019-05-09	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	11	1	209008	88922	474	63
d129	2019-05-09	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	7	1	99854	35682	316	46
d129	2019-05-09	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	29	1	98459	35880	204	10
d129	2019-05-09	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	21	1	97735	29559	909	0
d129	2019-05-09	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	10	1	77681	15536	163	0
d129	2019-05-09	BG	Bulgaria	Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	1	1	49999	24999	249	49
d129	2019-05-09	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1	1	48489	19395	48	9
d129	2019-05-09	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	1	1	46319	9264	81	0
d129	2019-05-09	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	6	1	32950	6590	62	0
d129	2019-05-09	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	5	1	24854	6470	86	0
d129	2019-05-09	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	19635	7854	19	3
d129	2019-05-09	BG	Bulgaria	informo.bg	informo.bg	262524054082832	Facebook	2	1	17339	3468	30	0
d129	2019-05-09	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	2	1	14375	5408	17	0
d129	2019-05-09	BG	Bulgaria	Консерваторъ	Oblakov Nikolay	1840027882991452	Facebook	1	1	11416	2283	22	0
d129	2019-05-09	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	9	1	10816	1929	201	0
d129	2019-05-09	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	1	1	9033	1806	17	0
d129	2019-05-09	BG	Bulgaria	България на Труда и Разума - БТР		709384432421964	Facebook	1	1	7059	3529	15	3
d129	2019-05-09	BG	Bulgaria	Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	1	1	6937	1387	13	0
