advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	u18_24	unknown (18-24)	SI	Slovenia	23	1	4127	1748	18	5
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	u18_24	unknown (18-24)	SI	Slovenia	91	1	2430	744	13	0
European Greens		141366725876424	Facebook	u18_24	unknown (18-24)	SI	Slovenia	45	1	1955	919	7	2
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	SI	Slovenia	282	1	1021	414	6	1
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	u18_24	unknown (18-24)	SI	Slovenia	33	1	603	184	1	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	u18_24	unknown (18-24)	SI	Slovenia	55	1	479	131	5	0
Franc Bogovič		288826994603012	Facebook	u18_24	unknown (18-24)	SI	Slovenia	14	1	394	147	1	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	u18_24	unknown (18-24)	SI	Slovenia	14	1	359	124	1	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	u18_24	unknown (18-24)	SI	Slovenia	13	1	218	51	0	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	u18_24	unknown (18-24)	SI	Slovenia	11	1	218	68	0	0
Siemens Slovenija		393074441061448	Facebook	u18_24	unknown (18-24)	SI	Slovenia	7	1	188	37	0	0
Romana Tomc		1025408990823719	Facebook	u18_24	unknown (18-24)	SI	Slovenia	7	1	164	37	0	0
Neva Grašič		2235496013147745	Facebook	u18_24	unknown (18-24)	SI	Slovenia	12	1	148	32	0	0
Greenpeace Slovenija		195508530477478	Facebook	u18_24	unknown (18-24)	SI	Slovenia	3	1	143	34	0	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	u18_24	unknown (18-24)	SI	Slovenia	11	1	142	26	1	0
Lumar hiše		117782661584893	Facebook	u18_24	unknown (18-24)	SI	Slovenia	2	1	136	68	0	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	u18_24	unknown (18-24)	SI	Slovenia	3	1	123	49	0	0
Give A Vote		2186129244970085	Facebook	u18_24	unknown (18-24)	SI	Slovenia	3	1	109	22	1	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	u18_24	unknown (18-24)	SI	Slovenia	51	1	101	44	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	u18_24	unknown (18-24)	SI	Slovenia	54	1	89	38	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	u18_24	unknown (18-24)	SI	Slovenia	23	1	78	27	0	0
Evropska komisija v Sloveniji		100107313369390	Facebook	u18_24	unknown (18-24)	SI	Slovenia	1	1	78	39	0	0
Patricija Šulin		1541413339429015	Facebook	u18_24	unknown (18-24)	SI	Slovenia	4	1	67	31	0	0
Levica	Levica	285304408294792	Facebook	u18_24	unknown (18-24)	SI	Slovenia	7	1	62	12	1	0
Povežimo se	Povežimo se	1212524292238625	Facebook	u18_24	unknown (18-24)	SI	Slovenia	6	1	59	15	0	0
