advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm6	Last 6 months	HR	Croatia	32	1	6464212	2953596	22161	4165
Valter Flego	Valter Flego	441675022557503	Facebook	rm6	Last 6 months	HR	Croatia	42	1	1535919	386987	4413	178
Kialo		729627343834501	Facebook	rm6	Last 6 months	HR	Croatia	259	1	1316655	552063	5275	1314
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	rm6	Last 6 months	HR	Croatia	36	1	1298963	423999	4952	445
Ruža Tomašić		1434305366791182	Facebook	rm6	Last 6 months	HR	Croatia	25	1	963500	264704	2328	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	rm6	Last 6 months	HR	Croatia	12	1	899109	299645	1767	177
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	rm6	Last 6 months	HR	Croatia	7	1	754992	250999	972	89
European Greens		141366725876424	Facebook	rm6	Last 6 months	HR	Croatia	6	1	736315	318158	1679	636
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	rm6	Last 6 months	HR	Croatia	14	1	629985	218999	2301	267
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	rm6	Last 6 months	HR	Croatia	30	1	573614	268729	1333	390
pametno.org	pametno.org	144815235686385	Facebook	rm6	Last 6 months	HR	Croatia	18	1	557780	179946	1607	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	rm6	Last 6 months	HR	Croatia	18	1	551982	122000	1586	0
Zoran Bahtijarević		2195720960680577	Facebook	rm6	Last 6 months	HR	Croatia	4	1	549841	259922	1595	299
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	rm6	Last 6 months	HR	Croatia	11	1	445012	187511	1679	177
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rm6	Last 6 months	HR	Croatia	45	1	416951	111999	3965	0
Greenpeace Hrvatska		359170097532754	Facebook	rm6	Last 6 months	HR	Croatia	7	1	414976	145996	1027	89
Electrolux Hrvatska		1229501663771543	Facebook	rm6	Last 6 months	HR	Croatia	3	1	399997	200000	297	0
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	rm6	Last 6 months	HR	Croatia	13	1	304987	70000	1145	0
Građani za Mislava Kolakušića		374159272978399	Facebook	rm6	Last 6 months	HR	Croatia	4	1	299862	119933	708	89
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	rm6	Last 6 months	HR	Croatia	3	1	254997	111000	620	89
Jozo Radoš		446717938731095	Facebook	rm6	Last 6 months	HR	Croatia	9	1	226986	50999	2069	299
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	rm6	Last 6 months	HR	Croatia	4	1	209996	75000	352	0
HSLS Split		436749753018950	Facebook	rm6	Last 6 months	HR	Croatia	1	1	199998	99999	444	89
Klub zastupnika EPP-a		378351268934576	Facebook	rm6	Last 6 months	HR	Croatia	1	1	199998	99999	98	0
Stjepan Čuraj		1528272037424751	Facebook	rm6	Last 6 months	HR	Croatia	3	1	199870	69936	674	99
