advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	18_24	18-24	SK	Slovakia	3	1	91197	18239	180	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	18_24	18-24	SK	Slovakia	7	1	73827	17157	281	0
Naša voľba	Naša voľba	175203236178487	Facebook	18_24	18-24	SK	Slovakia	2	1	61393	12278	121	0
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	18_24	18-24	SK	Slovakia	3	1	55355	25000	258	51
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	18_24	18-24	SK	Slovakia	23	1	50083	9940	754	60
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	18_24	18-24	SK	Slovakia	29	1	38520	13725	477	14
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	18_24	18-24	SK	Slovakia	18	1	29795	6832	602	15
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	18_24	18-24	SK	Slovakia	8	1	28330	9166	81	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	18_24	18-24	SK	Slovakia	18	1	27247	4960	492	29
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	18_24	18-24	SK	Slovakia	3	1	24285	5865	108	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	18_24	18-24	SK	Slovakia	3	1	22347	7378	121	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	18_24	18-24	SK	Slovakia	4	1	22010	4321	158	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	18_24	18-24	SK	Slovakia	10	1	20248	3710	204	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	18_24	18-24	SK	Slovakia	12	1	19944	5211	188	0
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	18_24	18-24	SK	Slovakia	3	1	19096	4027	43	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	18_24	18-24	SK	Slovakia	20	1	18615	2872	569	27
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	18_24	18-24	SK	Slovakia	19	1	18604	3659	423	24
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	18_24	18-24	SK	Slovakia	1	1	18210	3642	36	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	18_24	18-24	SK	Slovakia	13	1	16926	3723	260	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	18_24	18-24	SK	Slovakia	10	1	15260	2700	441	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	18_24	18-24	SK	Slovakia	1	1	15005	3001	29	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	18_24	18-24	SK	Slovakia	3	1	12067	3957	120	13
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	18_24	18-24	SK	Slovakia	7	1	11890	3046	95	0
