day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d116	2019-04-26	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	93	1	1033576	282333	8476	1896
d116	2019-04-26	CZ	Czechia	European Parliament		178362315106	Facebook	4	1	424998	199999	2234	1117
d116	2019-04-26	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	5	1	214162	75833	482	119
d116	2019-04-26	CZ	Czechia	Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	2	1	200903	100452	392	196
d116	2019-04-26	CZ	Czechia	Kialo		729627343834501	Facebook	41	1	137811	56900	669	186
d116	2019-04-26	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	8	1	116996	23333	454	90
d116	2019-04-26	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	98	1	79873	28967	312	13
d116	2019-04-26	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	5	1	43532	15333	65	20
d116	2019-04-26	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	5	1	38997	7749	34	15
d116	2019-04-26	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	12	1	35539	10971	226	60
d116	2019-04-26	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	11	1	30587	6640	64	17
d116	2019-04-26	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	18	1	24770	9277	69	20
d116	2019-04-26	CZ	Czechia	Daniel Herman		378072105614553	Facebook	6	1	19275	7897	22	7
d116	2019-04-26	CZ	Czechia	Marek Ženíšek	TOP 09	523450094407778	Facebook	2	1	18749	3749	72	14
d116	2019-04-26	CZ	Czechia	Evropská komise v ČR		397919187215	Facebook	1	1	16666	3333	12	6
d116	2019-04-26	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	1	1	16666	3333	64	12
d116	2019-04-26	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	5	1	16249	4375	63	17
d116	2019-04-26	CZ	Czechia	Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	2	1	14285	2857	1	0
d116	2019-04-26	CZ	Czechia	Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	6	1	12946	2748	39	9
d116	2019-04-26	CZ	Czechia	Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	3	1	11665	2333	45	9
d116	2019-04-26	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	2	1	11249	2250	43	8
d116	2019-04-26	CZ	Czechia	Minidotaznik.cz		432692927273545	Facebook	1	1	9614	3845	17	8
d116	2019-04-26	CZ	Czechia	Stanislav Polčák		532219183564760	Facebook	2	1	9583	1916	26	6
d116	2019-04-26	CZ	Czechia	Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	2	1	9516	1903	36	7
d116	2019-04-26	CZ	Czechia	Pravý břeh	Pravý břeh, z.s.	545254525495201	Facebook	1	1	8333	1666	32	6
