advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	w015	Week 15	SI	Slovenia	13	1	609984	298748	2242	615
Franc Bogovič		288826994603012	Facebook	w015	Week 15	SI	Slovenia	5	1	279059	132031	756	99
Romana Tomc		1025408990823719	Facebook	w015	Week 15	SI	Slovenia	5	1	115778	39140	405	49
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w015	Week 15	SI	Slovenia	26	1	98199	25480	658	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	w015	Week 15	SI	Slovenia	1	1	74864	37432	74	0
DOM - Domovinska liga		571044543390810	Facebook	w015	Week 15	SI	Slovenia	6	1	69977	16996	573	0
Siemens Slovenija		393074441061448	Facebook	w015	Week 15	SI	Slovenia	6	1	60521	11904	216	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w015	Week 15	SI	Slovenia	32	1	51313	24748	98	26
Kialo		729627343834501	Facebook	w015	Week 15	SI	Slovenia	27	1	50529	19547	388	86
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	w015	Week 15	SI	Slovenia	1	1	49999	10000	99	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w015	Week 15	SI	Slovenia	5	1	46315	20053	62	12
European Commission		107898832590939	Facebook	w015	Week 15	SI	Slovenia	5	1	41972	10494	138	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	w015	Week 15	SI	Slovenia	1	1	33265	6653	65	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w015	Week 15	SI	Slovenia	6	1	31092	6909	79	0
Give A Vote		2186129244970085	Facebook	w015	Week 15	SI	Slovenia	3	1	17337	3604	166	33
Gašper Ferjan		405727836160839	Facebook	w015	Week 15	SI	Slovenia	1	1	15212	3042	30	0
Civilna iniciativa za varovano mejo		1659523027526638	Facebook	w015	Week 15	SI	Slovenia	3	1	14676	5430	208	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w015	Week 15	SI	Slovenia	4	1	7768	3663	32	10
European Youth Event		919232861444360	Facebook	w015	Week 15	SI	Slovenia	3	1	6373	2609	14	6
EEA and Norway Grants		70937137362	Facebook	w015	Week 15	SI	Slovenia	1	1	5701	2280	1	0
VoteWatch Europe		355087424564148	Facebook	w015	Week 15	SI	Slovenia	6	1	5677	2562	13	3
KOA Bistro & Bar		388929465175209	Facebook	w015	Week 15	SI	Slovenia	1	1	4999	1000	99	0
