advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	65_	65+	EL	Greece	141	1	896142	324456	3599	446
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	65_	65+	EL	Greece	95	1	702104	249784	3594	529
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	65_	65+	EL	Greece	96	1	485256	169652	2292	298
Ioannis Vardakastanis		195643347979465	Facebook	65_	65+	EL	Greece	68	1	482528	183507	1903	131
Kyriakos Mitsotakis		34848567724	Facebook	65_	65+	EL	Greece	53	1	462063	198631	1267	252
Nikos Papandreou		2245032148843299	Facebook	65_	65+	EL	Greece	71	1	408408	109327	1586	26
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	65_	65+	EL	Greece	80	1	368348	80138	923	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	65_	65+	EL	Greece	107	1	318544	80926	1090	14
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	65_	65+	EL	Greece	31	1	273980	89776	826	22
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	65_	65+	EL	Greece	92	1	240110	76506	2103	36
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	EL	Greece	30	1	216328	100571	440	140
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	65_	65+	EL	Greece	8	1	186808	88924	675	133
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	65_	65+	EL	Greece	41	1	179978	57533	558	13
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	65_	65+	EL	Greece	11	1	171726	55692	474	98
European Parliament		178362315106	Facebook	65_	65+	EL	Greece	27	1	168589	79294	962	152
Vouliwatch		627330267312880	Facebook	65_	65+	EL	Greece	8	1	168483	67723	383	162
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	65_	65+	EL	Greece	4	1	162638	77518	183	59
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	65_	65+	EL	Greece	59	1	152832	44852	437	15
Νίκος Ανδρουλάκης		216089191899991	Facebook	65_	65+	EL	Greece	16	1	142488	54172	375	41
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	65_	65+	EL	Greece	45	1	138293	35018	410	0
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	65_	65+	EL	Greece	10	1	135530	48986	306	46
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	65_	65+	EL	Greece	63	1	133478	33414	924	0
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	65_	65+	EL	Greece	19	1	110607	47319	411	69
Eva Kaili	Eva Kaili	13721812367	Facebook	65_	65+	EL	Greece	12	1	105455	39862	584	95
Άρης Βρούστης		467783713352058	Facebook	65_	65+	EL	Greece	2	1	103333	41114	123	20
Παύλος Ελευθεριάδης		768996799785550	Facebook	65_	65+	EL	Greece	12	1	99310	25261	263	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	EL	Greece	49	1	97622	42651	534	133
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	65_	65+	EL	Greece	23	1	92283	22115	476	0
Κατερινα Μαρκου		832766380123763	Facebook	65_	65+	EL	Greece	13	1	92072	31192	184	8
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	65_	65+	EL	Greece	35	1	83806	22496	234	0
Αντωνιάδου Αθηνά		2058682324431724	Facebook	65_	65+	EL	Greece	42	1	83079	19221	981	0
Ισμήνη Μώρου - Υποψήφια Ευρωβουλευτής		650014548746122	Facebook	65_	65+	EL	Greece	12	1	79466	24744	274	28
Dimitris Papadimoulis		283105465120884	Facebook	65_	65+	EL	Greece	9	1	77680	16291	195	0
Μαρία Σπυράκη		657782574275153	Facebook	65_	65+	EL	Greece	29	1	77089	22639	274	0
Άννα Μισέλ Ασημακοπούλου		1394997234118853	Facebook	65_	65+	EL	Greece	3	1	76617	29325	82	14
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	65_	65+	EL	Greece	7	1	75984	35262	82	4
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	65_	65+	EL	Greece	4	1	75299	25300	171	51
tomanifesto.gr	Pavlos Pavlidis	1083717278496452	Facebook	65_	65+	EL	Greece	26	1	74684	15894	586	0
Ελένη Παναγιωταρέα - Eleni Panagiotarea		318085118843773	Facebook	65_	65+	EL	Greece	40	1	65495	16021	616	0
Anna Papadimitriou Tsatsou	Pulse and Opinion S.A.	351205875514876	Facebook	65_	65+	EL	Greece	3	1	58632	24711	188	30
INBOX		369693523475596	Facebook	65_	65+	EL	Greece	5	1	57268	20529	78	7
Όρθια Ελλάδα		253976408889257	Facebook	65_	65+	EL	Greece	4	1	55212	21348	203	27
Βασίλης Μιχαλολιάκος		272375755124	Facebook	65_	65+	EL	Greece	19	1	53500	11535	190	0
Sofia Sakorafa		211831995597479	Facebook	65_	65+	EL	Greece	5	1	50924	10185	129	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	65_	65+	EL	Greece	13	1	50915	13033	156	0
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	65_	65+	EL	Greece	38	1	50381	12803	264	6
ΜέΡΑ25		333635613794935	Facebook	65_	65+	EL	Greece	8	1	49675	12053	154	0
Βαρβάρα Αποστολοπούλου-Καλκαβούρα	Varvara Apostolopoulou Kalkavoura	429854220918807	Facebook	65_	65+	EL	Greece	14	1	49360	11351	146	3
Christos Theodoropoulos	Christos Theodoropoulos	423883275016559	Facebook	65_	65+	EL	Greece	7	1	48461	11103	91	0
