advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	d128	2019-05-08	SI	Slovenia	85	1	117835	38173	766	65
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	d128	2019-05-08	SI	Slovenia	19	1	72530	25705	194	31
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	d128	2019-05-08	SI	Slovenia	24	1	39099	11153	359	21
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	d128	2019-05-08	SI	Slovenia	2	1	24999	5000	49	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	d128	2019-05-08	SI	Slovenia	10	1	20413	6833	313	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	d128	2019-05-08	SI	Slovenia	3	1	13457	2666	38	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	d128	2019-05-08	SI	Slovenia	58	1	10560	1433	587	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	d128	2019-05-08	SI	Slovenia	2	1	10555	2111	60	10
Neva Grašič		2235496013147745	Facebook	d128	2019-05-08	SI	Slovenia	2	1	8582	1666	41	0
Levica	Levica	285304408294792	Facebook	d128	2019-05-08	SI	Slovenia	1	1	2499	500	49	0
VoteWatch Europe		355087424564148	Facebook	d128	2019-05-08	SI	Slovenia	7	1	912	411	2	0
Portal-os.si		1850048418647841	Facebook	d128	2019-05-08	SI	Slovenia	1	1	499	0	49	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d128	2019-05-08	SI	Slovenia	1	1	480	240	0	0
Guardian Weekly		64525551258	Facebook	d128	2019-05-08	SI	Slovenia	4	1	140	27	0	0
VerlagDashofer		100333292570	Facebook	d128	2019-05-08	SI	Slovenia	2	1	139	23	4	0
MCT- Master Change Training		1949733608605229	Facebook	d128	2019-05-08	SI	Slovenia	1	1	124	0	11	0
Talking Europe		316028505828375	Facebook	d128	2019-05-08	SI	Slovenia	2	1	120	50	0	0
Soonfeed		214615931960850	Facebook	d128	2019-05-08	SI	Slovenia	2	1	85	17	1	0
Bologna Business School		32776988074	Facebook	d128	2019-05-08	SI	Slovenia	3	1	61	13	0	0
Basmah		137973986840264	Facebook	d128	2019-05-08	SI	Slovenia	20	1	57	12	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d128	2019-05-08	SI	Slovenia	1	1	56	11	1	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	d128	2019-05-08	SI	Slovenia	3	1	50	18	0	0
Climate-KIC		403370709744295	Facebook	d128	2019-05-08	SI	Slovenia	1	1	32	16	0	0
Valter Flego	Valter Flego	441675022557503	Facebook	d128	2019-05-08	SI	Slovenia	3	1	30	14	0	0
pametno.org	pametno.org	144815235686385	Facebook	d128	2019-05-08	SI	Slovenia	10	1	20	8	0	0
