advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	452	1	78651750	35095250	410537	105520
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw2	Last 2 weeks	190	1	37789106	16613722	73870	16479
CDU	CDU	78502295414	Facebook	rw2	Last 2 weeks	3170	1	28985872	6956250	260272	6225
European Greens		141366725876424	Facebook	rw2	Last 2 weeks	124	1	27779284	12363000	167317	40799
FDP	FDP	21289227249	Facebook	rw2	Last 2 weeks	2128	1	24498233	7446843	253033	13127
AMERISOFT SRL		AR573801583431647232	Google	rw2	Last 2 weeks	108	1	23995764	2379676	4121	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw2	Last 2 weeks	404	1	23575743	9574657	114641	20982
România în primul rând	Future Innovation	770704223323599	Facebook	rw2	Last 2 weeks	58	1	23050225	10172111	24162	5928
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw2	Last 2 weeks	119	1	22503980	9419789	89258	30464
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw2	Last 2 weeks	53	1	21285249	9706736	39162	12061
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rw2	Last 2 weeks	1560	1	19612432	6079632	228291	21779
sp.a	sp.a	57253967150	Facebook	rw2	Last 2 weeks	265	1	19235838	7617894	91767	18574
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw2	Last 2 weeks	1902	1	17646949	366161	71757	0
mmb media agentur d.o.o.		AR524572049809604608	Google	rw2	Last 2 weeks	1338	1	17584448	753809	52550	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw2	Last 2 weeks	44	1	17051561	7725639	36567	15986
Partito Democratico	Partito Democratico	77034286895	Facebook	rw2	Last 2 weeks	170	1	15810056	6576710	48172	8768
SPÖ	SPÖ	77393060080	Facebook	rw2	Last 2 weeks	689	1	15754004	5407314	131451	21359
SPD	SPD	47930567748	Facebook	rw2	Last 2 weeks	3252	1	15531131	3746690	354374	9461
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rw2	Last 2 weeks	72	1	14559927	6344999	81427	19899
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rw2	Last 2 weeks	77	1	14437923	6083000	22373	4250
Fidesz	Fidesz	9844779306	Facebook	rw2	Last 2 weeks	79	1	13951925	6638333	46070	22648
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw2	Last 2 weeks	23	1	13002756	5976388	42992	11302
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw2	Last 2 weeks	30	1	12988859	6084444	110415	32588
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw2	Last 2 weeks	946	1	12924852	4115018	190651	26778
Open Vld	Open Vld	53668151866	Facebook	rw2	Last 2 weeks	317	1	12435252	4621292	87121	17653
