advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Harald Vilimsky	FPÖ	547597092025909	Facebook	f	female	AT	Austria	37	1	2914839	1258867	27465	6064
SPÖ	SPÖ	77393060080	Facebook	f	female	AT	Austria	94	1	2343080	961329	18154	5444
Sebastian Kurz	Volkspartei	105151752909840	Facebook	f	female	AT	Austria	20	1	2204468	993396	22893	4962
Die Grünen	Die Grünen	21759893033	Facebook	f	female	AT	Austria	33	1	1835727	778754	19051	5242
European Greens	European Greens	141366725876424	Facebook	f	female	AT	Austria	14	1	1662801	774511	15065	3220
Stadt Wien	Stadt Wien	110971788921077	Facebook	f	female	AT	Austria	20	1	1201565	503482	4322	1068
European Parliament	European Parliament	178362315106	Facebook	f	female	AT	Austria	20	1	1094097	468786	5828	1630
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	f	female	AT	Austria	333	1	934374	219098	20611	1185
kontrast.at	kontrast.at	1079650008770485	Facebook	f	female	AT	Austria	30	1	845625	332612	10326	2244
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	f	female	AT	Austria	52	1	761519	200634	2998	124
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	f	female	AT	Austria	199	1	750706	182234	11081	442
Werner Kogler	Die Grünen	133612666671985	Facebook	f	female	AT	Austria	6	1	740417	340952	4374	1161
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	f	female	AT	Austria	5	1	733254	366628	5187	1148
FPÖ	FPÖ	169051073236170	Facebook	f	female	AT	Austria	13	1	719602	322642	7846	2057
Norbert Hofer	FPÖ	1650580648552563	Facebook	f	female	AT	Austria	9	1	668949	264006	6548	1789
Claudia Gamon	NEOS	447992848717452	Facebook	f	female	AT	Austria	38	1	635343	226823	4573	1077
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	f	female	AT	Austria	59	1	595211	209683	7642	1333
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	f	female	AT	Austria	10	1	574517	240504	5079	1301
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	f	female	AT	Austria	1	1	550713	275356	2753	550
Herbert Kickl	FPÖ	1977684662509834	Facebook	f	female	AT	Austria	5	1	520231	221353	4089	947
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	f	female	AT	Austria	17	1	484301	154577	3321	604
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	f	female	AT	Austria	75	1	417112	105747	2895	47
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	f	female	AT	Austria	301	1	403434	76907	15392	110
1Europa	Peter Glawischnig	320389701908367	Facebook	f	female	AT	Austria	24	1	336733	109748	3237	566
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	f	female	AT	Austria	5	1	319921	129936	2562	487
