advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	u25_34	unknown (25-34)	SK	Slovakia	18	1	587	186	4	0
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	u25_34	unknown (25-34)	SK	Slovakia	3	1	420	202	1	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	u25_34	unknown (25-34)	SK	Slovakia	9	1	415	123	1	0
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	u25_34	unknown (25-34)	SK	Slovakia	1	1	282	56	0	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	217	45	0	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	u25_34	unknown (25-34)	SK	Slovakia	10	1	200	58	1	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	u25_34	unknown (25-34)	SK	Slovakia	6	1	195	45	0	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	191	38	0	0
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	189	37	0	0
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	u25_34	unknown (25-34)	SK	Slovakia	3	1	171	40	0	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	u25_34	unknown (25-34)	SK	Slovakia	3	1	171	34	1	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	u25_34	unknown (25-34)	SK	Slovakia	5	1	151	36	2	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	u25_34	unknown (25-34)	SK	Slovakia	4	1	142	55	0	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	u25_34	unknown (25-34)	SK	Slovakia	5	1	128	25	0	0
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	u25_34	unknown (25-34)	SK	Slovakia	8	1	128	45	0	0
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	u25_34	unknown (25-34)	SK	Slovakia	4	1	115	23	0	0
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	u25_34	unknown (25-34)	SK	Slovakia	7	1	101	20	0	0
Naša voľba	Naša voľba	175203236178487	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	100	20	0	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	u25_34	unknown (25-34)	SK	Slovakia	1	1	96	19	0	0
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	u25_34	unknown (25-34)	SK	Slovakia	1	1	90	45	0	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	u25_34	unknown (25-34)	SK	Slovakia	8	1	84	22	0	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	u25_34	unknown (25-34)	SK	Slovakia	3	1	80	16	0	0
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	u25_34	unknown (25-34)	SK	Slovakia	5	1	66	17	0	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	u25_34	unknown (25-34)	SK	Slovakia	3	1	66	23	0	0
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	63	13	0	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	u25_34	unknown (25-34)	SK	Slovakia	4	1	60	11	0	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	u25_34	unknown (25-34)	SK	Slovakia	6	1	49	8	1	0
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	u25_34	unknown (25-34)	SK	Slovakia	1	1	43	8	0	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	u25_34	unknown (25-34)	SK	Slovakia	2	1	43	20	0	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	u25_34	unknown (25-34)	SK	Slovakia	6	1	40	9	1	0
