advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	123	1	3226109	1477563	16492	3786
Parlement européen en France	Parlement européen en France	279757933824	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	36	1	1983826	782057	11072	2527
Médecins du Monde France		265420476920	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	1894	1	1849351	588722	31163	2454
European Parliament		178362315106	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	64	1	1476262	675881	8414	1855
Make.org	Make.org	122037308191612	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	74	1	748930	326097	4868	1213
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	87	1	680169	269815	4819	1057
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	76	1	515821	120018	5193	409
Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	27	1	390217	133081	3051	181
La Prime Énergie		336155273400553	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	27	1	336563	133634	3009	673
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	93	1	331110	126382	833	22
Mon Homéo Mon Choix		1643185362449069	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	28	1	310480	122686	2906	614
Ministère de l'Intérieur		103146727990	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	26	1	287510	121032	1507	366
Kialo		729627343834501	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	345	1	236153	98664	1564	382
Épargne Malin		1864684416941008	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	19	1	232024	100387	7881	2190
CIWF France	CIWF France	335868279790722	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	5	1	218307	91718	1962	458
UNICEF France		173159234432	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	38	1	207466	81475	1085	261
Unis pour les Droits Humains		1642871805813802	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	19	1	193976	78966	155	4
350.org		12185972707	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	60	1	174408	39315	794	85
foodwatch France		194934737335658	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	14	1	137507	48307	1693	321
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	61	1	129432	31637	1218	158
Les Antagonistes		398415124026017	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	2	1	128297	63948	1289	638
Saine Abondance		2106701562887023	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	24	1	127454	52451	1435	363
Stop Impôt		1538720933075616	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	11	1	126526	53546	857	272
Dungeon Defenders		107960282569653	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	132	1	125334	52979	372	40
Céréal Bio & Céréal France		1636261843328359	Facebook	provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	4	1	123946	49554	594	166
