advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	0_50	0 - 50	DE	Germany	3087	1	34560005	8446626	304661	0
SPD	SPD	47930567748	Facebook	0_50	0 - 50	DE	Germany	9117	1	25590096	4681115	899629	0
FDP	FDP	21289227249	Facebook	0_50	0 - 50	DE	Germany	2376	1	21890360	4988864	234409	0
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	0_50	0 - 50	DE	Germany	766	1	7162375	1658712	75586	0
Greenpeace Deutschland		22541752487	Facebook	0_50	0 - 50	DE	Germany	397	1	5455693	1376147	38814	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	0_50	0 - 50	DE	Germany	756	1	5136981	1159334	74610	0
Katarina Barley	SPD	1522202731410785	Facebook	0_50	0 - 50	DE	Germany	564	1	4951443	1181191	55659	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	0_50	0 - 50	DE	Germany	320	1	4882421	1146417	31581	0
DIE LINKE	DIE LINKE	47694585682	Facebook	0_50	0 - 50	DE	Germany	287	1	3999308	1005657	28318	0
Kialo		729627343834501	Facebook	0_50	0 - 50	DE	Germany	177	1	2481561	600707	8969	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	0_50	0 - 50	DE	Germany	1030	1	2209345	389600	101543	0
Danke, Freihandel.	VDMA	226651401514704	Facebook	0_50	0 - 50	DE	Germany	244	1	2119119	477505	24080	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_50	0 - 50	DE	Germany	287	1	1867880	461558	28324	0
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	0_50	0 - 50	DE	Germany	64	1	1848178	493698	6222	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	0_50	0 - 50	DE	Germany	61	1	1580001	365856	6020	0
Avocadostore		312453876194	Facebook	0_50	0 - 50	DE	Germany	55	1	1565026	360866	5427	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	0_50	0 - 50	DE	Germany	69	1	1509108	334704	6803	0
Klang der Solidarität		385076005313967	Facebook	0_50	0 - 50	DE	Germany	70	1	1453020	551816	3158	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	0_50	0 - 50	DE	Germany	778	1	1309069	134577	76776	0
Reservix	Reservix GmbH	135158439833197	Facebook	0_50	0 - 50	DE	Germany	45	1	1203198	267165	4441	0
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	0_50	0 - 50	DE	Germany	178	1	943874	199377	17567	0
Dungeon Defenders		107960282569653	Facebook	0_50	0 - 50	DE	Germany	255	1	922818	352269	3249	0
CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	0_50	0 - 50	DE	Germany	85	1	822347	173458	8388	0
Arbeitgeberverband Gesamtmetall	Arbeitgeberverband Gesamtmetall	169367889785454	Facebook	0_50	0 - 50	DE	Germany	123	1	822309	217321	12139	0
Hochschulinitiative Deutschland		883028475156898	Facebook	0_50	0 - 50	DE	Germany	53	1	765817	173303	5222	0
