advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	35_44	35-44	DE	Germany	3170	1	7055402	1701055	68250	1536
SPD	SPD	47930567748	Facebook	35_44	35-44	DE	Germany	5994	1	5462926	1834188	89457	7130
FDP	FDP	21289227249	Facebook	35_44	35-44	DE	Germany	2114	1	5266347	1573935	43395	2272
European Parliament		178362315106	Facebook	35_44	35-44	DE	Germany	95	1	3111068	1429706	25041	7670
Greenpeace Deutschland		22541752487	Facebook	35_44	35-44	DE	Germany	478	1	2534271	896047	15448	2138
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	35_44	35-44	DE	Germany	312	1	2037294	696341	14961	2516
Kialo		729627343834501	Facebook	35_44	35-44	DE	Germany	450	1	1338476	466711	9313	2221
DIE LINKE	DIE LINKE	47694585682	Facebook	35_44	35-44	DE	Germany	251	1	1198810	419432	6156	440
Klang der Solidarität		385076005313967	Facebook	35_44	35-44	DE	Germany	86	1	1000396	426332	2579	309
MDM Deutsche Münze		126866220711392	Facebook	35_44	35-44	DE	Germany	47	1	941543	365516	3899	606
Campact e.V.	Campact e.V.	82734241364	Facebook	35_44	35-44	DE	Germany	30	1	814981	341368	6049	1349
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	35_44	35-44	DE	Germany	618	1	668050	153615	9787	244
Covestro		150793518281117	Facebook	35_44	35-44	DE	Germany	15	1	658412	289262	1131	377
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	35_44	35-44	DE	Germany	69	1	641237	227553	2241	310
Entega		198244400189055	Facebook	35_44	35-44	DE	Germany	125	1	613119	196706	11527	2467
Bundesregierung		768905426534529	Facebook	35_44	35-44	DE	Germany	5	1	571678	247548	4771	954
European Greens	European Greens	141366725876424	Facebook	35_44	35-44	DE	Germany	16	1	469318	218684	3539	726
Danke, Freihandel.	VDMA	226651401514704	Facebook	35_44	35-44	DE	Germany	224	1	453487	106491	5158	280
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	35_44	35-44	DE	Germany	330	1	451648	129266	5991	425
Katarina Barley	SPD	1522202731410785	Facebook	35_44	35-44	DE	Germany	269	1	444558	117628	4019	222
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	35_44	35-44	DE	Germany	703	1	420755	139830	11824	1113
UNO-Flüchtlingshilfe		236934790401	Facebook	35_44	35-44	DE	Germany	57	1	388638	130033	4653	913
Frosch		223829854355699	Facebook	35_44	35-44	DE	Germany	1	1	364733	182367	364	182
FDP Bremen	FDP Bremen	152934608113175	Facebook	35_44	35-44	DE	Germany	276	1	364660	91670	5503	218
Reservix	Reservix GmbH	135158439833197	Facebook	35_44	35-44	DE	Germany	33	1	363460	94920	2397	0
