advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alfred Sant	Alfred Sant	537789116260209	Facebook	18_24	18-24	MT	Malta	107	1	672006	246507	2700	377
Roberta Metsola		406824526101449	Facebook	18_24	18-24	MT	Malta	471	1	628404	189897	6968	185
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	18_24	18-24	MT	Malta	16	1	611421	260814	3008	684
European Parliament		178362315106	Facebook	18_24	18-24	MT	Malta	22	1	550725	224308	2459	310
David Casa	David Casa	193035580892638	Facebook	18_24	18-24	MT	Malta	78	1	541255	171972	1609	100
Joe Sammut		433245190070343	Facebook	18_24	18-24	MT	Malta	63	1	535303	210712	1996	303
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	18_24	18-24	MT	Malta	115	1	465325	134033	1833	102
European Parliament Office in Malta		116353271736965	Facebook	18_24	18-24	MT	Malta	8	1	334008	157130	883	148
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	18_24	18-24	MT	Malta	23	1	278973	109732	979	154
Josef Caruana		166617437361908	Facebook	18_24	18-24	MT	Malta	67	1	247318	78303	990	105
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	18_24	18-24	MT	Malta	42	1	210352	91512	1299	147
PD Martin Cauchi Inglott		181379916072401	Facebook	18_24	18-24	MT	Malta	38	1	162950	45166	996	18
David Stellini	David Stellini	1911257335785088	Facebook	18_24	18-24	MT	Malta	10	1	148160	67063	504	87
Kialo		729627343834501	Facebook	18_24	18-24	MT	Malta	295	1	145325	59404	739	156
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	18_24	18-24	MT	Malta	99	1	142685	33374	1086	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	18_24	18-24	MT	Malta	12	1	128161	28089	487	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	18_24	18-24	MT	Malta	55	1	104881	30352	1173	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	18_24	18-24	MT	Malta	15	1	95639	20332	324	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	18_24	18-24	MT	Malta	22	1	93090	24279	340	14
Frank Psaila		458318884361628	Facebook	18_24	18-24	MT	Malta	51	1	92957	24077	624	4
Lovin Malta	Lovin Malta	1700937210129433	Facebook	18_24	18-24	MT	Malta	6	1	88470	26821	232	21
Vote16+		149809275605377	Facebook	18_24	18-24	MT	Malta	1	1	84493	42246	41	0
Save the Refugees		1931458237163388	Facebook	18_24	18-24	MT	Malta	67	1	82799	27169	611	106
FŻL - Forum Żgħażagħ Laburisti	FŻL - Forum Żgħażagħ Laburisti	40870184668	Facebook	18_24	18-24	MT	Malta	4	1	77061	15412	152	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	18_24	18-24	MT	Malta	96	1	72084	21286	1420	0
