week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w008	Week 8	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	117	1	269434	72970	1803	433
w008	Week 8	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1	1	184209	73684	493	246
w008	Week 8	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	1	1	152173	60869	407	203
w008	Week 8	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	17	1	143794	31080	477	125
w008	Week 8	DK	Denmark	Dyrenes Beskyttelse		200709746630443	Facebook	9	1	91457	18733	1106	236
w008	Week 8	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	71970	29785	856	192
w008	Week 8	DK	Denmark	Den Store Forskel af Dyrenes Beskyttelse		263046153799101	Facebook	1	1	49999	10000	669	133
w008	Week 8	DK	Denmark	Afrika Kontakt		194452460650048	Facebook	7	1	46794	11804	230	38
w008	Week 8	DK	Denmark	Mai Mercado		397094903687472	Facebook	38	1	37962	0	503	0
w008	Week 8	DK	Denmark	Naser Khader		1995019340791443	Facebook	2	1	35332	17666	236	47
w008	Week 8	DK	Denmark	Lars Chr. Lilleholt		1408142216156387	Facebook	16	1	23984	2000	1409	0
w008	Week 8	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	4	1	21451	5727	76	9
w008	Week 8	DK	Denmark	Kialo		729627343834501	Facebook	3	1	17071	8159	65	15
w008	Week 8	DK	Denmark	Carsten Bach		635185493257674	Facebook	1	1	15908	3181	21	4
w008	Week 8	DK	Denmark	Den Blå Planet		167018996755220	Facebook	1	1	15555	7777	52	10
w008	Week 8	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	2	1	14285	2857	28	11
w008	Week 8	DK	Denmark	Folkekirkens Nødhjælps Ungdom - NU		247233348655576	Facebook	7	1	13744	3206	174	40
w008	Week 8	DK	Denmark	En grønnere planet		301647537160818	Facebook	8	1	13337	1999	123	18
w008	Week 8	DK	Denmark	Charlotte Munch - Politiker		210317432480139	Facebook	5	1	12496	5000	126	20
w008	Week 8	DK	Denmark	Tikko		852608988134698	Facebook	1	1	10526	2105	93	18
w008	Week 8	DK	Denmark	Dofk		270245093104275	Facebook	2	1	9713	1904	28	12
w008	Week 8	DK	Denmark	Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	2	1	8563	1712	22	11
w008	Week 8	DK	Denmark	All Equal		1993289087558486	Facebook	3	1	7993	1499	197	0
w008	Week 8	DK	Denmark	Red Barnet		67571270393	Facebook	4	1	7898	1560	105	20
w008	Week 8	DK	Denmark	Jakob Sejergaard		319711578761972	Facebook	2	1	5831	1000	77	13
w008	Week 8	DK	Denmark	Jakob Thiemann i Europaparlamentet		1987954044580914	Facebook	2	1	5150	1030	68	13
w008	Week 8	DK	Denmark	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	1	1	4999	1000	99	0
w008	Week 8	DK	Denmark	Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	1	1	4995	999	13	0
w008	Week 8	DK	Denmark	Carl Valentin	Carl Valentin	323782467803321	Facebook	3	1	4497	500	33	0
w008	Week 8	DK	Denmark	VedvarendeEnergi		199026663462885	Facebook	1	1	4165	833	55	11
w008	Week 8	DK	Denmark	MBRC		1853495178284518	Facebook	2	1	3781	756	74	0
w008	Week 8	DK	Denmark	Susan Kjeldgaard, Folketings- og EU kandidat for Alternativet Å		539002676162849	Facebook	1	1	3749	750	50	10
w008	Week 8	DK	Denmark	Sinem Demir		217104742212650	Facebook	1	1	3333	1666	22	4
w008	Week 8	DK	Denmark	Jacob Panton		143278246229601	Facebook	2	1	3332	666	44	8
w008	Week 8	DK	Denmark	Uvildige.dk		103530544745	Facebook	5	1	2729	0	36	0
w008	Week 8	DK	Denmark	Henrik Vinther		735451349926508	Facebook	1	1	2592	1296	17	3
