advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w020	Week 20	DK	Denmark	34	1	690980	197848	13267	2649
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w020	Week 20	DK	Denmark	10	1	362149	151097	3360	1279
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	w020	Week 20	DK	Denmark	24	1	225362	89825	2246	767
Enhedslisten	Enhedslisten	223040066022	Facebook	w020	Week 20	DK	Denmark	6	1	159995	34999	1070	334
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	DK	Denmark	2	1	149986	74993	1248	549
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	w020	Week 20	DK	Denmark	10	1	144911	53457	1415	296
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	w020	Week 20	DK	Denmark	13	1	129996	38750	1171	287
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	w020	Week 20	DK	Denmark	6	1	104162	25833	338	116
Pia Olsen Dyhr	SF	49348971479	Facebook	w020	Week 20	DK	Denmark	5	1	96247	19250	377	143
Margrete Auken	SF	36730930417	Facebook	w020	Week 20	DK	Denmark	6	1	70831	14166	814	172
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	w020	Week 20	DK	Denmark	4	1	69998	14999	937	200
Mona Juul	Mona Juul	2079067062409423	Facebook	w020	Week 20	DK	Denmark	4	1	67496	16499	849	207
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	w020	Week 20	DK	Denmark	2	1	63749	25625	845	169
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	w020	Week 20	DK	Denmark	4	1	61108	28722	483	116
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	w020	Week 20	DK	Denmark	31	1	59968	9999	799	133
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	w020	Week 20	DK	Denmark	1	1	49999	10000	669	133
SF Amager KBH	Rasmus Steenberger	262391220488874	Facebook	w020	Week 20	DK	Denmark	1	1	49999	10000	669	133
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	w020	Week 20	DK	Denmark	6	1	47317	12330	276	120
Theresa Blegvad, Aarhus Byråd	Venstre, Danmarks Liberale Parti	401991943254934	Facebook	w020	Week 20	DK	Denmark	1	1	44444	22222	1487	297
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	w020	Week 20	DK	Denmark	6	1	44330	12666	298	126
Mia Tang	Mia Tang	358828094665364	Facebook	w020	Week 20	DK	Denmark	8	1	42136	8327	284	76
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	w020	Week 20	DK	Denmark	4	1	35554	7777	342	77
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	w020	Week 20	DK	Denmark	10	1	35079	7041	179	52
Lise Müller	Müller Lise	145989963343	Facebook	w020	Week 20	DK	Denmark	4	1	34763	17017	239	47
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	w020	Week 20	DK	Denmark	4	1	31665	7833	178	89
Kristian Hegaard	Hegaard Kristian Wurtz	309352049198824	Facebook	w020	Week 20	DK	Denmark	4	1	29995	12000	160	26
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	w020	Week 20	DK	Denmark	9	1	29649	9162	438	127
Så er det nu: Gør valget grønt	Jørgensen Mattias Friis	2074470782634792	Facebook	w020	Week 20	DK	Denmark	8	1	29498	5750	434	87
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	w020	Week 20	DK	Denmark	9	1	27494	6249	230	40
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	w020	Week 20	DK	Denmark	5	1	26977	5396	180	36
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	w020	Week 20	DK	Denmark	1	1	24999	5000	33	6
Morten Helveg Petersen	Morten Helveg Petersen	442403485851495	Facebook	w020	Week 20	DK	Denmark	1	1	24999	12499	167	83
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	w020	Week 20	DK	Denmark	2	1	24998	5000	120	40
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	w020	Week 20	DK	Denmark	4	1	23701	5240	239	52
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	w020	Week 20	DK	Denmark	3	1	23332	6666	669	133
Alternativet	Alternativet	676061179094769	Facebook	w020	Week 20	DK	Denmark	2	1	22916	4583	128	39
