advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100_1k	100 - 1k	LV	Latvia	8	1	1258639	563458	4010	1108
Roberts Zīle		508959865842254	Facebook	100_1k	100 - 1k	LV	Latvia	6	1	749994	360000	2994	600
Ijabs Ivars		345347539390006	Facebook	100_1k	100 - 1k	LV	Latvia	3	1	497487	248745	1490	298
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	100_1k	100 - 1k	LV	Latvia	5	1	399995	170000	2495	499
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	100_1k	100 - 1k	LV	Latvia	3	1	349984	159993	1496	299
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	299998	150000	998	200
Attīstībai / Par	partiju apvienība "Attīstībai/Par!"	634097313600056	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	249998	110000	998	200
Kialo		729627343834501	Facebook	100_1k	100 - 1k	LV	Latvia	256	1	249809	105806	1536	424
Andis Kudors	Jaunā konservatīvā partija	378991322688846	Facebook	100_1k	100 - 1k	LV	Latvia	4	1	199996	39999	1995	400
Inese Ikstena Eiropas Parlamenta deputāta kandidāte		2214339072152669	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	149986	59994	997	199
PROGRESĪVIE		184096511636333	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	149526	59764	747	149
Nacionālā apvienība		118130241644848	Facebook	100_1k	100 - 1k	LV	Latvia	1	1	99998	50000	499	100
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	99997	19999	997	199
Gatis Eglītis	Jaunā konservatīvā partija	203733280310341	Facebook	100_1k	100 - 1k	LV	Latvia	1	1	49999	10000	499	100
Inese Vaidere	Vaidere Inese	779811265442970	Facebook	100_1k	100 - 1k	LV	Latvia	1	1	49999	10000	499	100
Dmitrijs Golubevs	Dmitrijs Golubevs	603479506715383	Facebook	100_1k	100 - 1k	LV	Latvia	1	1	49998	10000	499	100
Aleksejs Loskutovs		541229793055345	Facebook	100_1k	100 - 1k	LV	Latvia	1	1	49419	9884	493	98
VoteWatch Europe		355087424564148	Facebook	100_1k	100 - 1k	LV	Latvia	4	1	48980	20416	103	41
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	LV	Latvia	21	1	46500	21882	66	26
Greens/EFA in the European Parliament		150527751674751	Facebook	100_1k	100 - 1k	LV	Latvia	9	1	42671	18572	47	14
Guardian Weekly		64525551258	Facebook	100_1k	100 - 1k	LV	Latvia	8	1	18034	7238	26	5
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	LV	Latvia	32	1	13434	6141	62	17
Arte		656089814494677	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	11446	5723	28	5
EPP - European People's Party		48034275355	Facebook	100_1k	100 - 1k	LV	Latvia	2	1	10817	4755	23	8
European Commission		107898832590939	Facebook	100_1k	100 - 1k	LV	Latvia	3	1	9292	4646	11	4
