advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	bekes_county_HU	Békés County, Hungary	119	1	976370	429794	4830	2067
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	bekes_county_HU	Békés County, Hungary	98	1	341692	136476	929	359
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	bekes_county_HU	Békés County, Hungary	23	1	333895	153214	1040	477
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	bekes_county_HU	Békés County, Hungary	51	1	291093	84418	913	253
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	bekes_county_HU	Békés County, Hungary	108	1	251895	99227	714	265
MSZP	MSZP	115388925185513	Facebook	bekes_county_HU	Békés County, Hungary	28	1	219079	92016	621	258
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	bekes_county_HU	Békés County, Hungary	35	1	147753	55592	463	164
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	bekes_county_HU	Békés County, Hungary	66	1	143504	53592	246	87
Alfahír	Alfahír Hírportál	525574220799452	Facebook	bekes_county_HU	Békés County, Hungary	50	1	129930	52466	403	167
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	bekes_county_HU	Békés County, Hungary	9	1	129903	53999	277	123
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	bekes_county_HU	Békés County, Hungary	24	1	128777	53149	186	67
European Commission	European Commission	107898832590939	Facebook	bekes_county_HU	Békés County, Hungary	28	1	110949	52988	431	98
European Parliament	European Parliament	178362315106	Facebook	bekes_county_HU	Békés County, Hungary	17	1	104985	45375	400	88
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	bekes_county_HU	Békés County, Hungary	7	1	98353	39877	71	30
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	bekes_county_HU	Békés County, Hungary	21	1	92582	41963	235	106
European Greens	European Greens	141366725876424	Facebook	bekes_county_HU	Békés County, Hungary	10	1	88192	40168	536	120
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	bekes_county_HU	Békés County, Hungary	30	1	71887	27361	80	29
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	bekes_county_HU	Békés County, Hungary	20	1	57905	21969	144	54
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	bekes_county_HU	Békés County, Hungary	8	1	55672	22840	119	57
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	bekes_county_HU	Békés County, Hungary	5	1	53674	22198	54	27
Stummer János	Országgyűlés Hivatala Jobbik Frakció	134984140045777	Facebook	bekes_county_HU	Békés County, Hungary	2	1	50219	11154	149	29
