advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Fidesz	Fidesz	9844779306	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	120	1	1536233	677387	7578	3248
MSZP	MSZP	115388925185513	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	30	1	503427	215939	948	368
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	23	1	484111	222029	1509	692
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	86	1	400191	175256	1028	442
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	108	1	377898	149446	1058	391
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	51	1	324010	96536	930	235
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	66	1	216422	82915	350	128
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	39	1	207152	81253	644	235
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	5	1	204995	41000	386	95
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	9	1	194694	80814	407	182
Alfahír	Alfahír Hírportál	525574220799452	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	50	1	180062	73388	549	228
European Commission	European Commission	107898832590939	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	28	1	179384	86014	712	159
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	28	1	170590	70442	232	84
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	7	1	157443	63604	114	49
European Greens	European Greens	141366725876424	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	10	1	144685	65950	878	197
European Parliament	European Parliament	178362315106	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	17	1	143599	62038	550	121
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	21	1	132574	60087	331	150
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	30	1	117456	45781	135	50
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	8	1	87290	35837	177	85
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	20	1	86290	33781	209	82
Jeszenszki András	MSZP	440197766088272	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	8	1	85992	20000	58	14
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	5	1	77762	32104	78	38
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	43	1	62561	20177	106	29
Jobbik Ifjúsági Tagozat	Jobbik Magyarországért Mozgalom	129382163754757	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	4	1	59640	26946	146	58
Aranyos Gábor	Aranyos Gábor	959886460709292	Facebook	szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	9	1	51991	19000	86	19
