advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	sofia_province_BG	Sofia Province, Bulgaria	15	1	95738	41551	343	73
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	sofia_province_BG	Sofia Province, Bulgaria	5	1	68789	27515	68	13
Приоритети	БЗНС	1163987410423594	Facebook	sofia_province_BG	Sofia Province, Bulgaria	35	1	67261	28555	320	55
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	sofia_province_BG	Sofia Province, Bulgaria	11	1	51038	18179	146	52
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	sofia_province_BG	Sofia Province, Bulgaria	11	1	49359	24139	209	41
informo.bg	informo.bg	262524054082832	Facebook	sofia_province_BG	Sofia Province, Bulgaria	3	1	30144	14733	17	2
Път на младите	Път на младите	2051476654950711	Facebook	sofia_province_BG	Sofia Province, Bulgaria	15	1	28565	12370	96	16
European Commission	European Commission	107898832590939	Facebook	sofia_province_BG	Sofia Province, Bulgaria	22	1	24889	12083	33	10
Веселин Марешки		427091487494895	Facebook	sofia_province_BG	Sofia Province, Bulgaria	3	1	20390	8424	25	4
Радан Кънев	Радан Кънев	1461853244069926	Facebook	sofia_province_BG	Sofia Province, Bulgaria	21	1	20010	8377	64	7
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	15332	6234	5	0
Демократична България	Демократична България	995342840629890	Facebook	sofia_province_BG	Sofia Province, Bulgaria	6	1	15283	7641	46	9
За Земята	Keremidchieva Violeta	404421529636122	Facebook	sofia_province_BG	Sofia Province, Bulgaria	11	1	14416	3969	27	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	sofia_province_BG	Sofia Province, Bulgaria	5	1	14170	6014	31	4
European Greens	European Greens	141366725876424	Facebook	sofia_province_BG	Sofia Province, Bulgaria	5	1	11564	5717	59	11
ПП Глас народен	ПП Глас народен	127457487402289	Facebook	sofia_province_BG	Sofia Province, Bulgaria	10	1	10452	2964	29	2
Петър Клисаров	ПП Пряка Демокрация	2041389956077700	Facebook	sofia_province_BG	Sofia Province, Bulgaria	8	1	10067	4667	22	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	sofia_province_BG	Sofia Province, Bulgaria	5	1	8833	3359	14	2
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	8826	3684	22	8
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	sofia_province_BG	Sofia Province, Bulgaria	10	1	8649	1729	19	0
Зелените ставаме Зелено движение	Ivanov Hristo	247214619360	Facebook	sofia_province_BG	Sofia Province, Bulgaria	3	1	5903	2650	34	6
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	sofia_province_BG	Sofia Province, Bulgaria	1	1	4980	996	98	0
Инициатива "Правосъдие за всеки"	Инициатива "Правосъдие за всеки"	364788430386875	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	3119	1280	4	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	sofia_province_BG	Sofia Province, Bulgaria	15	1	3003	1288	5	1
Българска Социалистическа Партия	Българска Социалистическа Партия	1367672173297067	Facebook	sofia_province_BG	Sofia Province, Bulgaria	2	1	2722	544	5	0
