advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Gouvernement	Gouvernement	392341217527576	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	40	1	632978	280347	4069	896
European Parliament	European Parliament	178362315106	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	13	1	216753	97059	1507	325
Greenpeace France	Greenpeace France	39435457457	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	15	1	180095	77340	738	174
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	5	1	92927	18586	991	172
Make.org	Make.org	122037308191612	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	6	1	80951	35523	1131	242
Débat public sur le Pngmdr	Commission nationale du débat public	323422558353215	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	2	1	51178	10235	101	0
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	48736	24368	243	48
GRDF	GRDF	314443337102	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	47920	23960	239	47
Avaaz	Avaaz	8340223883	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	3	1	43598	21697	225	43
Cogito	Cogito	2059332547662115	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	12	1	38268	14791	126	18
European Free Alliance	European Free Alliance	46708306425	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	2	1	27980	11229	285	57
EcoTree	EcoTree	386108291584856	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	25017	10007	24	5
Jam		299724236866849	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	21540	8616	191	38
Le mouvement	~ le mouvement	1030528233746321	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	20118	8047	201	40
Isolation Unissons-Nous	Raphael Meslati 	354266718547634	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	16516	3303	164	33
WWF-France	WWF-France	145392792632	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	21	1	15319	3998	146	4
Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	2	1	13943	6971	69	27
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	15	1	11423	4976	18	8
CARE France	CARE France	93745060700	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	6	1	7907	1748	37	0
Déclic	OFAJ	472408162883256	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	4	1	4924	973	19	0
Sciences Po	Sciences Po	212218225479739	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	2	1	4513	902	27	4
LE MONDE OUKA. Sauvons le climat	SAS MONDOUKA	341110826085002	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	25	1	3959	668	127	0
Il est encore temps	Il est encore temps	353979872007801	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	1	1	3815	1907	19	3
Eurolapins	Pulse of Europe France	755726434768654	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	4	1	3573	871	42	5
upply	Upply	248039519074498	Facebook	languedoc_roussillon_FR	Languedoc-Roussillon, France	2	1	3358	671	20	3
