advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	368	1	417098	136286	8520	1933
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	59	1	358914	157618	2174	549
Moderaterna	Moderaterna	7719591155	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	127	1	241504	96801	3974	908
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	39	1	171263	78133	1929	430
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	46	1	152849	65092	1956	569
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	86	1	132574	50593	1867	626
SSU	SSU	45101268520	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	55	1	111556	40379	1712	430
Miljöpartiet de Gröna i Västerbotten	Lemontzis Sofie Olga	70208617833	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	1	1	99999	50000	4630	926
Centerpartiet	Centerpartiet	12690894340	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	33	1	96025	41998	1567	665
European Parliament	European Parliament	178362315106	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	19	1	94823	43260	824	304
European Commission	European Commission	107898832590939	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	26	1	88721	43835	575	200
European Greens	European Greens	141366725876424	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	9	1	83051	38021	1085	329
Moderaterna i Västerbotten	Moderaterna i Västerbotten	267640803634611	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	4	1	69996	17000	1435	287
Kristdemokraterna Västerbotten	Kristdemokraterna Västerbotten	414156238684191	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	15	1	60822	14485	1077	267
Plan International Sverige	Plan International Sverige	382243262003	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	31	1	57296	24654	437	134
Nyheter i Västerbotten	Bergstrom Carl Erik Anton	1400334680268097	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	2	1	54998	11000	509	101
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	74	1	54562	12362	370	84
Stefan Löfven	Socialdemokraterna	329885883718979	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	1	1	43401	17360	1607	803
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	40	1	41795	11511	543	180
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	9	1	39419	17252	396	99
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	26	1	38530	13103	299	96
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	vasterbotten_county_SE	Västerbotten County, Sweden	20	1	37486	8265	343	75
