advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	32	1	973356	239188	4022	294
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	39	1	667340	157899	3279	207
Paul Köllensperger	Team Koellensperger	779347678751107	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	17	1	623917	216033	3197	385
Herbert Dorfmann	Herbert Dorfmann	1560429730868291	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	8	1	265888	88502	1146	100
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	18	1	254485	62742	1531	105
Cristiano Zanella	Cristiano Zanella	1051393861711144	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	11	1	218834	76919	850	135
Partito Autonomista Trentino Tirolese	Partito Autonomista Trentino Tirolese	390310621129343	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	9	1	190991	47000	891	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	9	1	186016	86316	1101	216
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	14	1	111231	44441	304	86
Federica Sabbati	Federica Sabbati	834884563535291	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	13	1	106021	29187	989	153
Alessandro Dal Ri	Alessandro Dal Ri	1420517681335669	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	4	1	105761	20953	794	99
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	17	1	97375	28022	584	82
Avaaz	Avaaz	8340223883	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	33	1	90120	39527	379	132
European Greens	European Greens	141366725876424	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	9	1	84852	23663	381	40
European Parliament	European Parliament	178362315106	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	11	1	73978	35974	415	82
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	12	1	69282	30891	316	77
European Commission	European Commission	107898832590939	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	30	1	63012	28346	90	25
Eurac Research	Eurac Research	257660925693	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	2	1	59853	14927	196	0
Mara Bizzotto Pagina Ufficiale	Mara Bizzotto	206708532746370	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	12	1	56823	20476	167	24
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	20	1	54325	23467	337	77
Elisabetta Gualmini	Elisabetta Gualmini	822028764839310	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	14	1	54316	23284	287	82
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	5	1	53693	20308	157	31
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	10	1	42648	20991	198	39
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	14	1	40950	13722	330	61
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	6	1	37351	14464	103	15
Partito Democratico	Partito Democratico	77034286895	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	53	1	36285	16594	168	31
Più Europa	Più Europa	126662574668084	Facebook	trentino_alto_adige_IT	Trentino-Alto Adige, Italy	9	1	32293	14195	164	43
